"InstanceName","Solver","SequentialRuntime","PredictedRuntime","Prediction_StandardError","ParallelRuntime","VBSRuntime","delta","delta_prime","alpha","method_number","orderBy"
"SAT_datk80_04.cnf","SAT09referencesolverprecosat_236",17.67,1196.99874847123,1365.19945509778,22.8,9.13,0,0,0,5,"pred"
"SAT_datk80_04.cnf","minisathackminisat_psm_2011.04.01",20.8,1329.41798933952,1469.34738985697,24.39,9.13,0,0,0,5,"pred"
"SAT_datk80_04.cnf","minisathackEBMiniSAT_2011.03.02",24.09,1340.39520711428,1541.81100924038,29.88,9.13,0,0,0,5,"pred"
"SAT_datk80_04.cnf","minisathackcir_minisat_2011.05.13_simp_",27.58,1363.16064322078,1471.53988011719,35.41,9.13,0,0,0,5,"pred"
"SAT_datk80_04.cnf","lingeling.587f.4882048.110513",18.81,1446.36232295585,1387.11244040891,20.7,9.13,0,0,0,5,"pred"
"SAT_datk80_04.cnf","MPhaseSAT64",18.6,1473.00288469026,1607.60245155295,20.34,9.13,0,0,0,5,"pred"
"SAT_datk80_04.cnf","glucose_2.0",36.27,1486.0765950038,1619.46292361599,44.88,9.13,0,0,0,5,"pred"
"SAT_datk80_04.cnf","minisathackMiniSAT_2.2.0.agile.26",9.19,1496.66648270311,1604.83806181136,11.22,9.13,0,0,0,5,"pred"
"SAT_datk80_04.cnf","minisathackcontrasat_2011.03.02",13.43,1580.6617061451,1670.48957305093,15.98,9.13,0,0,0,5,"pred"
"SAT_datk80_04.cnf","RestartSAT_B95",21.21,1645.64826823275,1512.96238236275,26.99,9.13,0,0,0,5,"pred"
