"InstanceName","Solver","SequentialRuntime","PredictedRuntime","Prediction_StandardError","ParallelRuntime","VBSRuntime","delta","delta_prime","alpha","method_number","orderBy"
"hwmcc10-timeframe-expansion-k45-pdtvissoap1-tseitin.cnf","lingeling.587f.4882048.110513",131.66,462.887595370371,1015.44717973283,147.09,131.66,0,0,0,5,"pred"
"hwmcc10-timeframe-expansion-k45-pdtvissoap1-tseitin.cnf","minisathackminisat_psm_2011.04.01",1360,647.72877037037,1419.03946908827,1800.09,131.66,0,0,0,5,"pred"
"hwmcc10-timeframe-expansion-k45-pdtvissoap1-tseitin.cnf","minisathackcontrasat_2011.03.02",3285.06,660.581452777777,1431.87234624682,4783.29,131.66,0,0,0,5,"pred"
"hwmcc10-timeframe-expansion-k45-pdtvissoap1-tseitin.cnf","minisathackLR_GL_SHR_2011.03.02",465.43,695.296591666667,1497.59574407901,741.98,131.66,0,0,0,5,"pred"
"hwmcc10-timeframe-expansion-k45-pdtvissoap1-tseitin.cnf","SAT09referencesolverprecosat_236",456.65,759.928978703704,1554.53339410636,630.69,131.66,0,0,0,5,"pred"
"hwmcc10-timeframe-expansion-k45-pdtvissoap1-tseitin.cnf","glueminisat.2.2.5",152.18,792.655378703704,1483.62183534691,203.68,131.66,0,0,0,5,"pred"
"hwmcc10-timeframe-expansion-k45-pdtvissoap1-tseitin.cnf","glucose_2.0",437.26,797.702598148148,1584.75211787148,648.03,131.66,0,0,0,5,"pred"
"hwmcc10-timeframe-expansion-k45-pdtvissoap1-tseitin.cnf","minisathackMiniSAT_2.2.0.agile.26",2047,879.72165462963,1640.72824024205,2977.25,131.66,0,0,0,5,"pred"
"hwmcc10-timeframe-expansion-k45-pdtvissoap1-tseitin.cnf","minisathackEBMiniSAT_2011.03.02",5000,905.249473148149,1669.43758628698,5000,131.66,0,0,0,5,"pred"
"hwmcc10-timeframe-expansion-k45-pdtvissoap1-tseitin.cnf","rcl_2011.04.01",3472.88,985.938012037037,1772.94909597143,4600.5,131.66,0,0,0,5,"pred"
