@RELATION ALGORITHM_RUNS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE runtime NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
10tree1020p.wcnf,1,MaxHS,30.31,ok
10tree1020p.wcnf,1,maxino2018,13.21,ok
10tree1020p.wcnf,1,Open-WBO-g,16.58,ok
10tree1020p.wcnf,1,Open-WBO-ms,36.17,ok
10tree1020p.wcnf,1,Open-WBO-ms-pre,24.2,ok
10tree1020p.wcnf,1,QMaxSAT2018,36.59,ok
10tree1020p.wcnf,1,UWrMaxSat-1.0,31.21,ok
10tree115p.wcnf,1,MaxHS,6.66,ok
10tree115p.wcnf,1,maxino2018,3.88,ok
10tree115p.wcnf,1,Open-WBO-g,3.66,ok
10tree115p.wcnf,1,Open-WBO-ms,13.63,ok
10tree115p.wcnf,1,Open-WBO-ms-pre,11.65,ok
10tree115p.wcnf,1,QMaxSAT2018,11.37,ok
10tree115p.wcnf,1,UWrMaxSat-1.0,3.5,ok
10tree125p.wcnf,1,MaxHS,50.86,ok
10tree125p.wcnf,1,maxino2018,19.47,ok
10tree125p.wcnf,1,Open-WBO-g,33.96,ok
10tree125p.wcnf,1,Open-WBO-ms,58.09,ok
10tree125p.wcnf,1,Open-WBO-ms-pre,23.26,ok
10tree125p.wcnf,1,QMaxSAT2018,48.4,ok
10tree125p.wcnf,1,UWrMaxSat-1.0,119.16,ok
10tree315p.wcnf,1,MaxHS,15.6,ok
10tree315p.wcnf,1,maxino2018,4.94,ok
10tree315p.wcnf,1,Open-WBO-g,6.93,ok
10tree315p.wcnf,1,Open-WBO-ms,14.89,ok
10tree315p.wcnf,1,Open-WBO-ms-pre,11.36,ok
10tree315p.wcnf,1,QMaxSAT2018,11.29,ok
10tree315p.wcnf,1,UWrMaxSat-1.0,8.05,ok
10tree320p.wcnf,1,MaxHS,10.61,ok
10tree320p.wcnf,1,maxino2018,3.85,ok
10tree320p.wcnf,1,Open-WBO-g,6.7,ok
10tree320p.wcnf,1,Open-WBO-ms,17.86,ok
10tree320p.wcnf,1,Open-WBO-ms-pre,7.66,ok
10tree320p.wcnf,1,QMaxSAT2018,10.77,ok
10tree320p.wcnf,1,UWrMaxSat-1.0,1.95,ok
10tree425p.wcnf,1,MaxHS,44.2,ok
10tree425p.wcnf,1,maxino2018,21.93,ok
10tree425p.wcnf,1,Open-WBO-g,20.73,ok
10tree425p.wcnf,1,Open-WBO-ms,41.53,ok
10tree425p.wcnf,1,Open-WBO-ms-pre,27.75,ok
10tree425p.wcnf,1,QMaxSAT2018,40.62,ok
