Instance,claspfolio
sat/f1000.cnf,0.2500
sat/mulhs064.cnf,50000.0000
sat/test_v7_r12_vr10_c1_s18160.smt2-cvc4.cnf,50000.0000
sat/snw_17_9_CCSpreOptEncpre.cnf,50000.0000
sat/ACG-20-10p0.cnf,726.5000
sat/velev-pipe-oun-1.1-05.cnf,50000.0000
sat/E02F22.cnf,247.6700
sat/velev-vliw-uns-2.0-uq5.cnf,341.1200
sat/aes_64_3_keyfind_1.cnf,50000.0000
sat/newton.2.3.i.smt2-cvc4.cnf,434.5400
sat/ctl_3791_556_unsat.cnf,50000.0000
sat/Sz512_15128_0.smt2-stp212.cnf,616.2800
sat/sokoban-p20.sas.cr.23.cnf,327.8500
sat/safe-30-h29-unsat.cnf,50000.0000
sat/9dlx_vliw_at_b_iq4.used-as.sat04-345.cnf,196.6300
sat/modgen-n200-m90860q08c40-18972.cnf,312.7700
sat/maxor128.cnf,1541.4800
sat/sokoban-p09.sas.cr.25.cnf,0.1800
sat/snw_13_8_pre.cnf,983.9300
sat/rpoc_xits_14_UNKNOWN.cnf,50000.0000
sat/test_v7_r17_vr5_c1_s2807.smt2-stp212.cnf,50000.0000
sat/ak128boothbg2btisc.cnf,44.3152
sat/li-exam-62.cnf,50000.0000
sat/test_v3_r8_vr5_c1_s8257.smt2-stp212.cnf,8.8700
sat/li-test4-98.cnf,50000.0000
sat/ak128modbtbg2msisc.cnf,141.1300
sat/slp-synthesis-aes-top23.cnf,50000.0000
sat/newton.2.2.i.smt2-cvc4.cnf,176.5300
sat/snw_13_9_preOptEncpre.cnf,0.4700
sat/maxxororand032.cnf,182.2900
sat/snw_16_9_Encpre.cnf,1995.2200
sat/modgen-n200-m90860q08c40-1876.cnf,2.9800
sat/partial-5-15-u.cnf,50000.0000
sat/modgen-n200-m90860q08c40-1434.cnf,159.0100
sat/barman-pfile06-022.sas.ex.7.cnf,6.0600
sat/UTI-20-10p1.cnf,683.9900
sat/transport-transport-two-cities-sequential-15nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.020-NOTKNOWN.cnf,301.5000
sat/sokoban-p19.sas.cr.23.cnf,0.3600
sat/aes_32_3_keyfind_2.cnf,141.6300
sat/Sz512_15128_1.smt2-cvc4.cnf,335.6700
sat/UCG-20-5p1.cnf,102.9900
sat/hitag2-8-60-0-0xb2021557d918860-94.cnf,2672.4900
sat/partial-5-11-u.cnf,50000.0000
sat/am_9_9.cnf,50000.0000
sat/test_v7_r17_vr10_c1_s3680.smt2-stp212.cnf,50000.0000
sat/g250.29.cnf,109.4300
sat/rpoc_xits_11_UNKNOWN.cnf,50000.0000
sat/ibm-2002-23r-k90.cnf,62.9600
sat/snw_16_8_pre.cnf,2158.2600
sat/UR-15-10p0.cnf,183.3200
sat/Sz512_15127_1.smt2-stp212.cnf,50000.0000
sat/snw_13_9_CCSEncpre.cnf,23.0700
sat/par32-3-c.cnf,50000.0000
sat/transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.020-NOTKNOWN.cnf,369.8100
sat/ak032diagodiagoisc.cnf,35.0600
sat/Sz1024_34824.smt2-stp212.cnf,4640.0800
sat/modgen-n200-m90860q08c40-25297.cnf,18.3500
sat/sokoban-p20.sas.cr.33.cnf,50000.0000
sat/arcfour_initialPermutation_6_14.cnf,360.2600
sat/ablmulub16x4o.cnf,194.2200
sat/ak064simpbbg2btaig.cnf,276.6600
sat/partial-5-17-u.cnf,50000.0000
sat/minxorminand128.cnf,1160.9800
sat/div2.c.20.smt2-stp212.cnf,41.3400
sat/AProVE07-25.cnf,50000.0000
sat/cube-11-h13-unsat.cnf,150.7200
sat/sokoban-p04.sas.ex.13.cnf,5.8900
sat/newton.2.3.i.smt2-stp212.cnf,225.6300
sat/transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.040-NOTKNOWN.cnf,4890.7300
sat/sokoban-p17.sas.ex.11.cnf,4.8400
sat/li-exam-63.cnf,50000.0000
sat/li-test4-99.cnf,50000.0000
sat/sokoban-p20.sas.ex.17.cnf,50000.0000
sat/modgen-n200-m90860q08c40-1006.cnf,0.1800
sat/sat_prob_143.cnf,50000.0000
sat/eq.atree.braun.12.unsat.cnf,3206.2900
sat/abb313GPIA-9-c.used-as.sat04-317.cnf,308.8400
sat/li-test4-96.cnf,50000.0000
sat/barman-pfile07-027.sas.cr.37.cnf,94.4500
sat/mizh-md5-47-3.cnf,28.4100
sat/UTI-20-5p1.cnf,198.8900
sat/add_01_1000_4.smt2-cvc4.cnf,23.2327
sat/modgen-n200-m90860q08c40-22556.cnf,1.4900
sat/modgen-n200-m90860q08c40-18788.cnf,63.1400
sat/modgen-n200-m90860q08c40-11953.cnf,18.1800
sat/smtlib-qfbv-aigs-VS3-benchmark-S2-tseitin.cnf,3865.9000
sat/sin2.c.2.smt2-cvc4.cnf,50000.0000
sat/countbitssrl128.cnf,50000.0000
sat/snw_16_9_CCSpreOptpre.cnf,54.9200
sat/modgen-n200-m90860q08c40-21438.cnf,0.0100
sat/ak064diagodiagoisc.cnf,2877.4100
sat/rpoc_xits_09_UNSAT.cnf,4801.5800
sat/modgen-n200-m90860q08c40-12992.cnf,0.0100
sat/sokoban-p20.sas.ex.11.cnf,1027.0200
sat/custmulsb2x32o.cnf,50000.0000
sat/transport-transport-two-cities-sequential-15nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.040-SAT.cnf,265.3700
sat/sat_prob_23.cnf,1282.2400
sat/sortnet-8-ipc5-h18-unsat.cnf,50000.0000
sat/barman-pfile08-030.sas.cr.27.cnf,45.8100
sat/li-test4-95.cnf,50000.0000
sat/snw_13_9_pre.cnf,6.7000
sat/safe009_pso.oepc_true-unreach-call.i-cbmc-u2.cnf,0.6600
sat/ACG-20-5p1.cnf,330.7100
sat/modgen-n200-m90860q08c40-1585.cnf,0.1300
sat/AProVE11-06.cnf,1933.0900
sat/ablmulub2x32o.cnf,334.4300
sat/sin2.c.20.smt2-cvc4.cnf,2428.4864
sat/li-exam-61.shuffled-as.sat03-366.cnf,50000.0000
sat/partial-10-13-u.cnf,50000.0000
sat/sokoban-p16.sas.cr.37.cnf,2715.0700
sat/e2_2.c.smt2-cvc4.cnf,0.0600
sat/sat_prob_83.cnf,819.6800
sat/smulo128.cnf,50000.0000
sat/gss-24-s100.cnf,4567.0700
sat/modgen-n200-m90860q08c40-3230.cnf,81.4200
sat/C168_FW_UT_518.cnf,0.0100
sat/modgen-n200-m90860q08c40-2087.cnf,74.7500
sat/modgen-n200-m90860q08c40-6967.cnf,368.0200
sat/countbitsarray04_32.cnf,50000.0000
sat/snw_16_8_nopre.cnf,2032.5800
sat/ak032modbtmodbtisc.cnf,2416.5700
sat/sokoban-p20.sas.cr.37.cnf,50000.0000
sat/snw_16_9_preOpt_pre.cnf,174.8000
sat/barman-pfile10-040.sas.cr.21.cnf,13.3200
sat/modgen-n200-m90860q08c40-13845.cnf,50000.0000
sat/newton.3.3.i.smt2-stp212.cnf,247.1400
sat/li-test4-100.cnf,50000.0000
sat/total-10-19-u.cnf,50000.0000
sat/uum16.smt2-cvc4.cnf,50000.0000
sat/test_v7_r17_vr5_c1_s25451.smt2-cvc4.cnf,50000.0000
sat/sokoban-p20.sas.cr.31.cnf,50000.0000
sat/barman-pfile09-036.sas.cr.33.cnf,70.3400
sat/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1.035-NOTKNOWN.cnf,50000.0000
sat/sokoban-p20.sas.ex.13.cnf,2708.7800
sat/ak064boothboothisc.cnf,50000.0000
sat/rpoc_xits_10_UNKNOWN.cnf,2716.7600
sat/1dlx_c_iq57_a.cnf,1131.1000
sat/modgen-n200-m90860q08c40-6336.cnf,24.4100
sat/modgen-n200-m90860q08c40-9056.cnf,181.1800
sat/sokoban-p18.sas.cr.29.cnf,0.4600
sat/newton.5.1.i.smt2-cvc4.cnf,10.2200
sat/safe029_power.opt_false-unreach-call.i-cbmc-u2.cnf,11.8900
sat/partial-10-19-u.cnf,50000.0000
sat/sokoban-p01.sas.ex.17.cnf,56.3152
