Instance,claspfolio
sat/f1000.cnf,0.2400
sat/mulhs064.cnf,50000.0000
sat/test_v7_r12_vr10_c1_s18160.smt2-cvc4.cnf,50000.0000
sat/snw_17_9_CCSpreOptEncpre.cnf,50000.0000
sat/ACG-20-10p0.cnf,1370.3100
sat/velev-pipe-oun-1.1-05.cnf,50000.0000
sat/E02F22.cnf,187.4800
sat/velev-vliw-uns-2.0-uq5.cnf,179.8500
sat/aes_64_3_keyfind_1.cnf,50000.0000
sat/newton.2.3.i.smt2-cvc4.cnf,522.2600
sat/ctl_3791_556_unsat.cnf,50000.0000
sat/Sz512_15128_0.smt2-stp212.cnf,979.7700
sat/sokoban-p20.sas.cr.23.cnf,323.9300
sat/safe-30-h29-unsat.cnf,50000.0000
sat/9dlx_vliw_at_b_iq4.used-as.sat04-345.cnf,150.5700
sat/modgen-n200-m90860q08c40-18972.cnf,395.1200
sat/maxor128.cnf,3773.4200
sat/sokoban-p09.sas.cr.25.cnf,0.1700
sat/snw_13_8_pre.cnf,910.2300
sat/rpoc_xits_14_UNKNOWN.cnf,50000.0000
sat/test_v7_r17_vr5_c1_s2807.smt2-stp212.cnf,50000.0000
sat/ak128boothbg2btisc.cnf,45.2758
sat/li-exam-62.cnf,50000.0000
sat/test_v3_r8_vr5_c1_s8257.smt2-stp212.cnf,39.7900
sat/li-test4-98.cnf,50000.0000
sat/ak128modbtbg2msisc.cnf,106.6400
sat/slp-synthesis-aes-top23.cnf,50000.0000
sat/newton.2.2.i.smt2-cvc4.cnf,258.4500
sat/snw_13_9_preOptEncpre.cnf,3.1900
sat/maxxororand032.cnf,168.4500
sat/snw_16_9_Encpre.cnf,50000.0000
sat/modgen-n200-m90860q08c40-1876.cnf,2.9800
sat/partial-5-15-u.cnf,50000.0000
sat/modgen-n200-m90860q08c40-1434.cnf,108.5400
sat/barman-pfile06-022.sas.ex.7.cnf,3.2200
sat/UTI-20-10p1.cnf,667.7000
sat/transport-transport-two-cities-sequential-15nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.020-NOTKNOWN.cnf,668.4400
sat/sokoban-p19.sas.cr.23.cnf,1.5400
sat/aes_32_3_keyfind_2.cnf,137.9700
sat/Sz512_15128_1.smt2-cvc4.cnf,693.8400
sat/UCG-20-5p1.cnf,86.9500
sat/hitag2-8-60-0-0xb2021557d918860-94.cnf,2662.4800
sat/partial-5-11-u.cnf,50000.0000
sat/am_9_9.cnf,50000.0000
sat/test_v7_r17_vr10_c1_s3680.smt2-stp212.cnf,50000.0000
sat/g250.29.cnf,8.3700
sat/rpoc_xits_11_UNKNOWN.cnf,50000.0000
sat/ibm-2002-23r-k90.cnf,86.2100
sat/snw_16_8_pre.cnf,1750.6600
sat/UR-15-10p0.cnf,296.5000
sat/Sz512_15127_1.smt2-stp212.cnf,50000.0000
sat/snw_13_9_CCSEncpre.cnf,9.9400
sat/par32-3-c.cnf,50000.0000
sat/transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.020-NOTKNOWN.cnf,299.2200
sat/ak032diagodiagoisc.cnf,397.3800
sat/Sz1024_34824.smt2-stp212.cnf,50000.0000
sat/modgen-n200-m90860q08c40-25297.cnf,18.7200
sat/sokoban-p20.sas.cr.33.cnf,50000.0000
sat/arcfour_initialPermutation_6_14.cnf,248.2900
sat/ablmulub16x4o.cnf,362.7600
sat/ak064simpbbg2btaig.cnf,274.6900
sat/partial-5-17-u.cnf,50000.0000
sat/minxorminand128.cnf,2552.6900
