Instance,claspfolio
sat/f1000.cnf,0.4100
sat/mulhs064.cnf,50000.0000
sat/test_v7_r12_vr10_c1_s18160.smt2-cvc4.cnf,50000.0000
sat/snw_17_9_CCSpreOptEncpre.cnf,50000.0000
sat/ACG-20-10p0.cnf,1190.8700
sat/velev-pipe-oun-1.1-05.cnf,50000.0000
sat/E02F22.cnf,180.4400
sat/velev-vliw-uns-2.0-uq5.cnf,284.4200
sat/aes_64_3_keyfind_1.cnf,50000.0000
sat/newton.2.3.i.smt2-cvc4.cnf,659.8700
sat/ctl_3791_556_unsat.cnf,50000.0000
sat/Sz512_15128_0.smt2-stp212.cnf,1228.7200
sat/sokoban-p20.sas.cr.23.cnf,799.4200
sat/safe-30-h29-unsat.cnf,50000.0000
sat/9dlx_vliw_at_b_iq4.used-as.sat04-345.cnf,157.9800
sat/modgen-n200-m90860q08c40-18972.cnf,804.8400
sat/maxor128.cnf,3790.9300
sat/sokoban-p09.sas.cr.25.cnf,0.1800
sat/snw_13_8_pre.cnf,928.2800
sat/rpoc_xits_14_UNKNOWN.cnf,50000.0000
sat/test_v7_r17_vr5_c1_s2807.smt2-stp212.cnf,50000.0000
sat/ak128boothbg2btisc.cnf,4185.9900
sat/li-exam-62.cnf,50000.0000
sat/test_v3_r8_vr5_c1_s8257.smt2-stp212.cnf,10.2300
sat/li-test4-98.cnf,50000.0000
sat/ak128modbtbg2msisc.cnf,106.5700
sat/slp-synthesis-aes-top23.cnf,50000.0000
sat/newton.2.2.i.smt2-cvc4.cnf,264.4100
sat/snw_13_9_preOptEncpre.cnf,0.5800
sat/maxxororand032.cnf,178.0800
sat/snw_16_9_Encpre.cnf,50000.0000
sat/modgen-n200-m90860q08c40-1876.cnf,114.7500
sat/partial-5-15-u.cnf,50000.0000
sat/modgen-n200-m90860q08c40-1434.cnf,43.3900
sat/barman-pfile06-022.sas.ex.7.cnf,1836.2099
sat/UTI-20-10p1.cnf,960.9900
sat/transport-transport-two-cities-sequential-15nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.020-NOTKNOWN.cnf,598.7900
sat/sokoban-p19.sas.cr.23.cnf,0.3500
sat/aes_32_3_keyfind_2.cnf,138.4100
sat/Sz512_15128_1.smt2-cvc4.cnf,570.6500
sat/UCG-20-5p1.cnf,75.9300
sat/hitag2-8-60-0-0xb2021557d918860-94.cnf,3369.1200
sat/partial-5-11-u.cnf,50000.0000
sat/am_9_9.cnf,50000.0000
sat/test_v7_r17_vr10_c1_s3680.smt2-stp212.cnf,50000.0000
sat/g250.29.cnf,50000.0000
sat/rpoc_xits_11_UNKNOWN.cnf,50000.0000
sat/ibm-2002-23r-k90.cnf,62.3800
sat/snw_16_8_pre.cnf,1731.3300
sat/UR-15-10p0.cnf,328.3600
sat/Sz512_15127_1.smt2-stp212.cnf,50000.0000
sat/snw_13_9_CCSEncpre.cnf,11.2600
sat/par32-3-c.cnf,50000.0000
sat/transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.020-NOTKNOWN.cnf,140.6500
sat/ak032diagodiagoisc.cnf,2515.2300
sat/Sz1024_34824.smt2-stp212.cnf,50000.0000
sat/modgen-n200-m90860q08c40-25297.cnf,18.7900
sat/sokoban-p20.sas.cr.33.cnf,50000.0000
sat/arcfour_initialPermutation_6_14.cnf,271.3000
sat/ablmulub16x4o.cnf,193.3800
sat/ak064simpbbg2btaig.cnf,752.2400
sat/partial-5-17-u.cnf,50000.0000
sat/minxorminand128.cnf,2604.4500
sat/div2.c.20.smt2-stp212.cnf,30.8300
sat/AProVE07-25.cnf,50000.0000
sat/cube-11-h13-unsat.cnf,150.8100
sat/sokoban-p04.sas.ex.13.cnf,10.9500
sat/newton.2.3.i.smt2-stp212.cnf,372.9400
sat/transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.040-NOTKNOWN.cnf,2968.6997
sat/sokoban-p17.sas.ex.11.cnf,5.3800
sat/li-exam-63.cnf,50000.0000
sat/li-test4-99.cnf,50000.0000
sat/sokoban-p20.sas.ex.17.cnf,50000.0000
sat/modgen-n200-m90860q08c40-1006.cnf,0.3500
sat/sat_prob_143.cnf,50000.0000
sat/eq.atree.braun.12.unsat.cnf,4088.5149
sat/abb313GPIA-9-c.used-as.sat04-317.cnf,50000.0000
sat/li-test4-96.cnf,50000.0000
sat/barman-pfile07-027.sas.cr.37.cnf,109.4100
sat/mizh-md5-47-3.cnf,140.1600
sat/UTI-20-5p1.cnf,299.7160
sat/add_01_1000_4.smt2-cvc4.cnf,10.6400
sat/modgen-n200-m90860q08c40-22556.cnf,1.7800
sat/modgen-n200-m90860q08c40-18788.cnf,161.6700
sat/modgen-n200-m90860q08c40-11953.cnf,1.4200
sat/smtlib-qfbv-aigs-VS3-benchmark-S2-tseitin.cnf,4027.5696
sat/sin2.c.2.smt2-cvc4.cnf,50000.0000
sat/countbitssrl128.cnf,50000.0000
sat/snw_16_9_CCSpreOptpre.cnf,123.9100
sat/modgen-n200-m90860q08c40-21438.cnf,0.0200
sat/ak064diagodiagoisc.cnf,2729.7600
sat/rpoc_xits_09_UNSAT.cnf,50000.0000
sat/modgen-n200-m90860q08c40-12992.cnf,0.0300
sat/sokoban-p20.sas.ex.11.cnf,1023.2000
sat/custmulsb2x32o.cnf,50000.0000
sat/transport-transport-two-cities-sequential-15nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.040-SAT.cnf,479.0000
sat/sat_prob_23.cnf,2006.6000
sat/sortnet-8-ipc5-h18-unsat.cnf,50000.0000
sat/barman-pfile08-030.sas.cr.27.cnf,68.5200
sat/li-test4-95.cnf,50000.0000
sat/snw_13_9_pre.cnf,4.4400
sat/safe009_pso.oepc_true-unreach-call.i-cbmc-u2.cnf,0.9200
sat/ACG-20-5p1.cnf,499.8900
sat/modgen-n200-m90860q08c40-1585.cnf,0.3000
sat/AProVE11-06.cnf,1631.8200
sat/ablmulub2x32o.cnf,337.2444
sat/sin2.c.20.smt2-cvc4.cnf,2435.7905
sat/li-exam-61.shuffled-as.sat03-366.cnf,50000.0000
