Instance,claspfolio
sat/f1000.cnf,401.0851
sat/mulhs064.cnf,50000.0000
sat/test_v7_r12_vr10_c1_s18160.smt2-cvc4.cnf,50000.0000
sat/snw_17_9_CCSpreOptEncpre.cnf,50000.0000
sat/ACG-20-10p0.cnf,670.1700
sat/velev-pipe-oun-1.1-05.cnf,50000.0000
sat/E02F22.cnf,260.7200
sat/velev-vliw-uns-2.0-uq5.cnf,327.0000
sat/aes_64_3_keyfind_1.cnf,50000.0000
sat/newton.2.3.i.smt2-cvc4.cnf,452.1200
sat/ctl_3791_556_unsat.cnf,50000.0000
sat/Sz512_15128_0.smt2-stp212.cnf,1290.2500
sat/sokoban-p20.sas.cr.23.cnf,328.2300
sat/safe-30-h29-unsat.cnf,50000.0000
sat/9dlx_vliw_at_b_iq4.used-as.sat04-345.cnf,163.2500
sat/modgen-n200-m90860q08c40-18972.cnf,402.0500
sat/maxor128.cnf,2246.5800
sat/sokoban-p09.sas.cr.25.cnf,0.2000
sat/snw_13_8_pre.cnf,909.8200
sat/rpoc_xits_14_UNKNOWN.cnf,50000.0000
sat/test_v7_r17_vr5_c1_s2807.smt2-stp212.cnf,50000.0000
sat/ak128boothbg2btisc.cnf,27.8360
sat/li-exam-62.cnf,50000.0000
sat/test_v3_r8_vr5_c1_s8257.smt2-stp212.cnf,8.7300
sat/li-test4-98.cnf,50000.0000
sat/ak128modbtbg2msisc.cnf,140.6500
sat/slp-synthesis-aes-top23.cnf,50000.0000
sat/newton.2.2.i.smt2-cvc4.cnf,126.1000
sat/snw_13_9_preOptEncpre.cnf,0.4800
sat/maxxororand032.cnf,444.8100
sat/snw_16_9_Encpre.cnf,1904.6100
sat/modgen-n200-m90860q08c40-1876.cnf,2.8200
sat/partial-5-15-u.cnf,50000.0000
sat/modgen-n200-m90860q08c40-1434.cnf,231.0400
sat/barman-pfile06-022.sas.ex.7.cnf,529.6500
sat/UTI-20-10p1.cnf,668.9800
sat/transport-transport-two-cities-sequential-15nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.020-NOTKNOWN.cnf,354.4300
sat/sokoban-p19.sas.cr.23.cnf,0.4300
sat/aes_32_3_keyfind_2.cnf,100.1200
sat/Sz512_15128_1.smt2-cvc4.cnf,334.2800
sat/UCG-20-5p1.cnf,102.8100
sat/hitag2-8-60-0-0xb2021557d918860-94.cnf,2670.5800
sat/partial-5-11-u.cnf,50000.0000
sat/am_9_9.cnf,50000.0000
sat/test_v7_r17_vr10_c1_s3680.smt2-stp212.cnf,50000.0000
sat/g250.29.cnf,163.6511
sat/rpoc_xits_11_UNKNOWN.cnf,50000.0000
sat/ibm-2002-23r-k90.cnf,80.0700
sat/snw_16_8_pre.cnf,1958.0900
sat/UR-15-10p0.cnf,199.8000
sat/Sz512_15127_1.smt2-stp212.cnf,50000.0000
sat/snw_13_9_CCSEncpre.cnf,11.7000
sat/par32-3-c.cnf,50000.0000
sat/transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.020-NOTKNOWN.cnf,117.5300
sat/ak032diagodiagoisc.cnf,95.8100
sat/Sz1024_34824.smt2-stp212.cnf,4473.4000
sat/modgen-n200-m90860q08c40-25297.cnf,18.8000
sat/sokoban-p20.sas.cr.33.cnf,50000.0000
sat/arcfour_initialPermutation_6_14.cnf,281.5500
sat/ablmulub16x4o.cnf,191.2500
sat/ak064simpbbg2btaig.cnf,275.9200
sat/partial-5-17-u.cnf,50000.0000
sat/minxorminand128.cnf,2021.8800
sat/div2.c.20.smt2-stp212.cnf,5.1800
sat/AProVE07-25.cnf,50000.0000
sat/cube-11-h13-unsat.cnf,128.8800
sat/sokoban-p04.sas.ex.13.cnf,4.6500
sat/newton.2.3.i.smt2-stp212.cnf,198.2700
sat/transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.040-NOTKNOWN.cnf,3010.8800
sat/sokoban-p17.sas.ex.11.cnf,7.7500
sat/li-exam-63.cnf,50000.0000
sat/li-test4-99.cnf,50000.0000
sat/sokoban-p20.sas.ex.17.cnf,50000.0000
