Instance,claspfolio
petri-net-alignment_p09.pddl,31.3500
caldera_p14.pddl,18000.0000
spider_p15.pddl,17.0500
petri-net-alignment_p10.pddl,260.6100
spider_p01.pddl,16.6100
petri-net-alignment_p12.pddl,77.8900
nurikabe_p09.pddl,19.7700
organic-synthesis-split_p10.pddl,130.1400
caldera_p20.pddl,18000.0000
data-network_p03.pddl,28.5000
agricola_p14.pddl,854.4000
organic-synthesis_p03.pddl,66.8600
caldera-split_p04.pddl,6.0100
settlers_p14.pddl,18000.0000
nurikabe_p15.pddl,468.9700
data-network_p05.pddl,32.5000
caldera-split_p09.pddl,352.8000
petri-net-alignment_p08.pddl,136.8300
termes_p08.pddl,369.0200
snake_p17.pddl,717.9900
agricola_p03.pddl,148.5700
organic-synthesis_p15.pddl,18000.0000
organic-synthesis_p08.pddl,18000.0000
snake_p05.pddl,138.8600
snake_p10.pddl,23.8500
nurikabe_p01.pddl,1.3900
termes_p01.pddl,7.7900
settlers_p02.pddl,120.1200
agricola_p09.pddl,543.5300
settlers_p11.pddl,41.1600
settlers_p07.pddl,18000.0000
petri-net-alignment_p14.pddl,65.9700
petri-net-alignment_p02.pddl,10.7500
organic-synthesis-split_p04.pddl,136.4200
termes_p05.pddl,32.0300
settlers_p08.pddl,18000.0000
data-network_p04.pddl,65.4300
agricola_p13.pddl,741.3300
data-network_p15.pddl,33.0500
caldera-split_p19.pddl,18000.0000
termes_p13.pddl,13.0700
caldera-split_p10.pddl,52.4500
caldera-split_p06.pddl,16.9200
organic-synthesis_p14.pddl,28.5100
data-network_p17.pddl,78.7100
termes_p02.pddl,6.2000
snake_p03.pddl,69.7400
caldera_p08.pddl,12.1400
caldera_p12.pddl,39.0400
spider_p06.pddl,18000.0000
caldera-split_p02.pddl,5.8600
settlers_p19.pddl,18000.0000
nurikabe_p16.pddl,537.6200
nurikabe_p17.pddl,782.5300
nurikabe_p13.pddl,636.7100
petri-net-alignment_p15.pddl,85.6900
organic-synthesis-split_p02.pddl,121.1200
petri-net-alignment_p11.pddl,62.7900
caldera_p03.pddl,3.0900
petri-net-alignment_p19.pddl,61.3400
settlers_p13.pddl,215.2900
nurikabe_p19.pddl,595.4700
caldera-split_p13.pddl,18000.0000
termes_p03.pddl,6.9400
caldera-split_p20.pddl,18000.0000
caldera_p17.pddl,957.8700
nurikabe_p03.pddl,6.7100
organic-synthesis-split_p16.pddl,18000.0000
agricola_p06.pddl,193.9600
organic-synthesis-split_p20.pddl,18000.0000
agricola_p10.pddl,231.0300
data-network_p08.pddl,18000.0000
petri-net-alignment_p16.pddl,72.5900
organic-synthesis_p13.pddl,18000.0000
termes_p11.pddl,6.8500
snake_p14.pddl,18000.0000
settlers_p16.pddl,18000.0000
settlers_p20.pddl,569.4900
caldera-split_p18.pddl,18000.0000
data-network_p14.pddl,18000.0000
snake_p08.pddl,18000.0000
termes_p14.pddl,22.6900
termes_p18.pddl,9.8900
agricola_p02.pddl,73.1500
termes_p09.pddl,647.4500
spider_p14.pddl,9.6100
snake_p02.pddl,28.3200
caldera_p15.pddl,18000.0000
organic-synthesis_p02.pddl,18.0100
agricola_p04.pddl,61.7200
organic-synthesis-split_p14.pddl,150.4300
caldera_p13.pddl,18000.0000
nurikabe_p10.pddl,20.4200
caldera_p07.pddl,16.1100
spider_p08.pddl,21.0400
settlers_p04.pddl,153.8700
organic-synthesis-split_p05.pddl,230.2300
petri-net-alignment_p03.pddl,18.3300
petri-net-alignment_p01.pddl,7.7900
caldera_p19.pddl,18000.0000
spider_p13.pddl,18000.0000
organic-synthesis-split_p03.pddl,142.6300
caldera-split_p17.pddl,178.3700
caldera_p06.pddl,23.3900
data-network_p16.pddl,18000.0000
data-network_p12.pddl,30.1900
organic-synthesis_p05.pddl,18000.0000
snake_p18.pddl,739.0700
organic-synthesis_p12.pddl,18000.0000
organic-synthesis-split_p15.pddl,18000.0000
termes_p17.pddl,134.8300
caldera_p18.pddl,18000.0000
organic-synthesis_p18.pddl,18000.0000
organic-synthesis-split_p08.pddl,18000.0000
organic-synthesis-split_p18.pddl,18000.0000
nurikabe_p04.pddl,5.5400
agricola_p11.pddl,409.0400
snake_p15.pddl,471.5300
nurikabe_p05.pddl,7.0900
snake_p19.pddl,656.6300
settlers_p18.pddl,18000.0000
petri-net-alignment_p07.pddl,32.9700
nurikabe_p14.pddl,18000.0000
organic-synthesis-split_p17.pddl,18000.0000
snake_p16.pddl,1029.1400
data-network_p02.pddl,27.1400
agricola_p01.pddl,45.2700
data-network_p20.pddl,18000.0000
petri-net-alignment_p13.pddl,141.2100
organic-synthesis-split_p06.pddl,324.0500
data-network_p19.pddl,18000.0000
caldera-split_p15.pddl,18000.0000
organic-synthesis_p07.pddl,12.1800
termes_p06.pddl,147.3200
spider_p04.pddl,1186.3800
spider_p20.pddl,18000.0000
organic-synthesis-split_p13.pddl,18000.0000
caldera-split_p14.pddl,623.3100
data-network_p18.pddl,18000.0000
caldera_p01.pddl,1.7700
spider_p11.pddl,18000.0000
organic-synthesis_p16.pddl,18000.0000
petri-net-alignment_p18.pddl,94.3500
agricola_p12.pddl,504.9000
agricola_p07.pddl,114.6900
organic-synthesis-split_p19.pddl,556.9100
nurikabe_p07.pddl,8.4700
organic-synthesis-split_p01.pddl,120.4900
spider_p18.pddl,18000.0000
termes_p16.pddl,124.5500
organic-synthesis-split_p11.pddl,352.1800
spider_p07.pddl,13.5200
settlers_p17.pddl,740.6500
nurikabe_p20.pddl,573.4400
settlers_p09.pddl,18000.0000
caldera-split_p08.pddl,10.6300
organic-synthesis-split_p09.pddl,126.2100
caldera_p04.pddl,2.9700
spider_p16.pddl,249.2100
spider_p02.pddl,35.6500
termes_p19.pddl,18.2400
petri-net-alignment_p05.pddl,40.0700
termes_p15.pddl,100.9200
caldera-split_p16.pddl,18000.0000
organic-synthesis_p10.pddl,56.6200
spider_p19.pddl,18000.0000
caldera-split_p01.pddl,6.7000
caldera_p02.pddl,2.9300
nurikabe_p02.pddl,1.3600
agricola_p18.pddl,1488.2600
data-network_p01.pddl,21.8600
termes_p07.pddl,368.9400
nurikabe_p11.pddl,173.2600
snake_p12.pddl,18000.0000
snake_p06.pddl,58.6300
settlers_p06.pddl,170.1400
termes_p12.pddl,6.7700
caldera_p09.pddl,73.1000
nurikabe_p18.pddl,533.8800
snake_p07.pddl,852.0600
agricola_p16.pddl,982.4100
organic-synthesis-split_p12.pddl,258.2700
snake_p11.pddl,383.3100
termes_p20.pddl,27.3700
spider_p09.pddl,210.9500
caldera_p11.pddl,71.1300
petri-net-alignment_p17.pddl,73.7100
data-network_p06.pddl,93.3500
settlers_p12.pddl,42.7500
caldera-split_p03.pddl,7.6800
spider_p17.pddl,275.0600
data-network_p09.pddl,28.2700
settlers_p10.pddl,18000.0000
caldera-split_p05.pddl,13.9300
organic-synthesis_p19.pddl,18000.0000
caldera-split_p11.pddl,18000.0000
organic-synthesis_p09.pddl,55.7800
