Instance,claspfolio
petri-net-alignment_p09.pddl,78.4400
caldera_p14.pddl,18000.0000
spider_p15.pddl,17.0100
petri-net-alignment_p10.pddl,265.3300
spider_p01.pddl,12.4900
petri-net-alignment_p12.pddl,132.0400
nurikabe_p09.pddl,19.3400
organic-synthesis-split_p10.pddl,128.1700
caldera_p20.pddl,18000.0000
data-network_p03.pddl,89.5000
agricola_p14.pddl,18000.0000
organic-synthesis_p03.pddl,66.6100
caldera-split_p04.pddl,6.2900
settlers_p14.pddl,18000.0000
nurikabe_p15.pddl,532.1800
data-network_p05.pddl,92.4800
caldera-split_p09.pddl,1510.8500
petri-net-alignment_p08.pddl,332.8000
termes_p08.pddl,488.1000
snake_p17.pddl,18000.0000
agricola_p03.pddl,205.5900
organic-synthesis_p15.pddl,18000.0000
organic-synthesis_p08.pddl,18000.0000
snake_p05.pddl,41.7900
snake_p10.pddl,23.6300
nurikabe_p01.pddl,1.4000
termes_p01.pddl,7.1800
settlers_p02.pddl,53.4500
agricola_p09.pddl,1156.9900
settlers_p11.pddl,39.2500
settlers_p07.pddl,18000.0000
petri-net-alignment_p14.pddl,120.3800
petri-net-alignment_p02.pddl,12.5900
organic-synthesis-split_p04.pddl,199.0500
termes_p05.pddl,90.8500
settlers_p08.pddl,18000.0000
data-network_p04.pddl,120.6600
agricola_p13.pddl,1068.7900
data-network_p15.pddl,51.8500
caldera-split_p19.pddl,18000.0000
termes_p13.pddl,72.1000
caldera-split_p10.pddl,113.0700
caldera-split_p06.pddl,43.9000
organic-synthesis_p14.pddl,28.2500
data-network_p17.pddl,251.1100
termes_p02.pddl,18.8100
snake_p03.pddl,18000.0000
caldera_p08.pddl,10.9700
caldera_p12.pddl,99.1800
spider_p06.pddl,18000.0000
caldera-split_p02.pddl,7.1500
settlers_p19.pddl,1771.3500
nurikabe_p16.pddl,1546.8800
nurikabe_p17.pddl,1582.5200
nurikabe_p13.pddl,762.6100
petri-net-alignment_p15.pddl,138.9000
organic-synthesis-split_p02.pddl,115.3800
petri-net-alignment_p11.pddl,117.8000
caldera_p03.pddl,2.0500
petri-net-alignment_p19.pddl,129.0500
settlers_p13.pddl,456.0800
nurikabe_p19.pddl,643.3400
caldera-split_p13.pddl,18000.0000
termes_p03.pddl,50.8000
caldera-split_p20.pddl,18000.0000
caldera_p17.pddl,18000.0000
nurikabe_p03.pddl,6.5600
organic-synthesis-split_p16.pddl,18000.0000
agricola_p06.pddl,247.9600
organic-synthesis-split_p20.pddl,18000.0000
agricola_p10.pddl,273.8900
data-network_p08.pddl,18000.0000
petri-net-alignment_p16.pddl,124.6500
organic-synthesis_p13.pddl,18000.0000
termes_p11.pddl,45.0200
snake_p14.pddl,18000.0000
settlers_p16.pddl,18000.0000
settlers_p20.pddl,18000.0000
caldera-split_p18.pddl,18000.0000
data-network_p14.pddl,18000.0000
snake_p08.pddl,18000.0000
termes_p14.pddl,81.6600
termes_p18.pddl,69.5100
agricola_p02.pddl,132.2400
termes_p09.pddl,492.7000
spider_p14.pddl,9.5900
snake_p02.pddl,28.0900
caldera_p15.pddl,18000.0000
organic-synthesis_p02.pddl,18.0000
agricola_p04.pddl,121.7700
organic-synthesis-split_p14.pddl,139.2700
caldera_p13.pddl,18000.0000
nurikabe_p10.pddl,22.9200
caldera_p07.pddl,14.9400
spider_p08.pddl,20.9800
settlers_p04.pddl,339.7400
organic-synthesis-split_p05.pddl,221.6900
petri-net-alignment_p03.pddl,77.1300
petri-net-alignment_p01.pddl,10.9100
caldera_p19.pddl,18000.0000
spider_p13.pddl,18000.0000
organic-synthesis-split_p03.pddl,128.5400
caldera-split_p17.pddl,270.1600
caldera_p06.pddl,21.8500
data-network_p16.pddl,18000.0000
data-network_p12.pddl,90.8200
organic-synthesis_p05.pddl,18000.0000
snake_p18.pddl,18000.0000
organic-synthesis_p12.pddl,998.8000
organic-synthesis-split_p15.pddl,18000.0000
termes_p17.pddl,77.2700
caldera_p18.pddl,18000.0000
organic-synthesis_p18.pddl,18000.0000
organic-synthesis-split_p08.pddl,18000.0000
organic-synthesis-split_p18.pddl,18000.0000
nurikabe_p04.pddl,5.1400
agricola_p11.pddl,431.5200
snake_p15.pddl,84.6500
nurikabe_p05.pddl,4.2300
snake_p19.pddl,679.4400
settlers_p18.pddl,18000.0000
petri-net-alignment_p07.pddl,74.0000
nurikabe_p14.pddl,976.1900
organic-synthesis-split_p17.pddl,18000.0000
snake_p16.pddl,18000.0000
data-network_p02.pddl,26.8900
agricola_p01.pddl,543.2500
data-network_p20.pddl,18000.0000
petri-net-alignment_p13.pddl,243.0200
organic-synthesis-split_p06.pddl,403.1000
data-network_p19.pddl,18000.0000
caldera-split_p15.pddl,18000.0000
organic-synthesis_p07.pddl,12.3100
termes_p06.pddl,194.0400
spider_p04.pddl,228.6200
spider_p20.pddl,18000.0000
organic-synthesis-split_p13.pddl,18000.0000
caldera-split_p14.pddl,593.8000
data-network_p18.pddl,18000.0000
caldera_p01.pddl,1.7500
spider_p11.pddl,18000.0000
organic-synthesis_p16.pddl,18000.0000
petri-net-alignment_p18.pddl,194.1500
agricola_p12.pddl,1033.2800
agricola_p07.pddl,160.6900
organic-synthesis-split_p19.pddl,622.0700
nurikabe_p07.pddl,8.4000
organic-synthesis-split_p01.pddl,122.8200
spider_p18.pddl,18000.0000
termes_p16.pddl,176.5200
organic-synthesis-split_p11.pddl,467.9300
spider_p07.pddl,10.0000
settlers_p17.pddl,18000.0000
nurikabe_p20.pddl,615.5900
settlers_p09.pddl,18000.0000
caldera-split_p08.pddl,12.4800
organic-synthesis-split_p09.pddl,123.4400
caldera_p04.pddl,1.9700
spider_p16.pddl,380.0500
spider_p02.pddl,22.3800
termes_p19.pddl,135.9900
petri-net-alignment_p05.pddl,103.5500
termes_p15.pddl,159.0400
caldera-split_p16.pddl,18000.0000
organic-synthesis_p10.pddl,56.2700
spider_p19.pddl,18000.0000
caldera-split_p01.pddl,6.3500
caldera_p02.pddl,2.0000
nurikabe_p02.pddl,1.3800
agricola_p18.pddl,1379.9000
data-network_p01.pddl,21.4400
termes_p07.pddl,472.4700
nurikabe_p11.pddl,232.8300
snake_p12.pddl,18000.0000
snake_p06.pddl,57.3600
settlers_p06.pddl,282.7800
termes_p12.pddl,11.8800
caldera_p09.pddl,133.3400
