Instance,claspfolio
petri-net-alignment_p09.pddl,36.6100
caldera_p14.pddl,18000.0000
spider_p15.pddl,45.8600
petri-net-alignment_p10.pddl,215.0700
spider_p01.pddl,25.7600
petri-net-alignment_p12.pddl,73.7300
nurikabe_p09.pddl,43.0800
organic-synthesis-split_p10.pddl,102.5000
caldera_p20.pddl,18000.0000
data-network_p03.pddl,5.0300
agricola_p14.pddl,1347.9900
organic-synthesis_p03.pddl,35.4300
caldera-split_p04.pddl,8.0600
settlers_p14.pddl,983.1100
nurikabe_p15.pddl,485.7400
data-network_p05.pddl,32.5200
caldera-split_p09.pddl,1456.6000
petri-net-alignment_p08.pddl,297.0900
termes_p08.pddl,443.6000
snake_p17.pddl,18000.0000
agricola_p03.pddl,146.1400
organic-synthesis_p15.pddl,18000.0000
organic-synthesis_p08.pddl,18000.0000
snake_p05.pddl,111.5100
snake_p10.pddl,11.6900
nurikabe_p01.pddl,1.5700
termes_p01.pddl,9.5600
settlers_p02.pddl,120.9400
agricola_p09.pddl,927.7500
settlers_p11.pddl,124.8300
settlers_p07.pddl,18000.0000
petri-net-alignment_p14.pddl,62.6700
petri-net-alignment_p02.pddl,13.0800
organic-synthesis-split_p04.pddl,86.0300
termes_p05.pddl,29.7800
settlers_p08.pddl,1321.3900
data-network_p04.pddl,61.3700
agricola_p13.pddl,986.6400
data-network_p15.pddl,6.0200
caldera-split_p19.pddl,18000.0000
termes_p13.pddl,11.9300
caldera-split_p10.pddl,46.7600
caldera-split_p06.pddl,18.4000
organic-synthesis_p14.pddl,8.5000
data-network_p17.pddl,200.7300
termes_p02.pddl,6.1900
snake_p03.pddl,698.6400
caldera_p08.pddl,12.1700
caldera_p12.pddl,39.3300
spider_p06.pddl,18000.0000
caldera-split_p02.pddl,3.7800
settlers_p19.pddl,18000.0000
nurikabe_p16.pddl,1488.4400
nurikabe_p17.pddl,1527.8200
nurikabe_p13.pddl,704.6100
petri-net-alignment_p15.pddl,80.5600
organic-synthesis-split_p02.pddl,78.0900
petri-net-alignment_p11.pddl,60.0400
caldera_p03.pddl,3.1700
petri-net-alignment_p19.pddl,69.9700
settlers_p13.pddl,412.4700
nurikabe_p19.pddl,595.9600
caldera-split_p13.pddl,18000.0000
termes_p03.pddl,6.8500
caldera-split_p20.pddl,18000.0000
caldera_p17.pddl,18000.0000
nurikabe_p03.pddl,6.8600
organic-synthesis-split_p16.pddl,18000.0000
agricola_p06.pddl,191.7600
organic-synthesis-split_p20.pddl,18000.0000
agricola_p10.pddl,212.6500
data-network_p08.pddl,18000.0000
petri-net-alignment_p16.pddl,69.0100
organic-synthesis_p13.pddl,18000.0000
termes_p11.pddl,6.8100
snake_p14.pddl,18000.0000
settlers_p16.pddl,18000.0000
settlers_p20.pddl,18000.0000
caldera-split_p18.pddl,18000.0000
data-network_p14.pddl,18000.0000
snake_p08.pddl,18000.0000
termes_p14.pddl,15.9000
termes_p18.pddl,9.7100
agricola_p02.pddl,72.6300
termes_p09.pddl,448.6400
spider_p14.pddl,1.3700
snake_p02.pddl,18.5400
caldera_p15.pddl,18000.0000
organic-synthesis_p02.pddl,19.1200
agricola_p04.pddl,61.2700
organic-synthesis-split_p14.pddl,191.2800
caldera_p13.pddl,18000.0000
nurikabe_p10.pddl,32.9800
caldera_p07.pddl,1.0600
spider_p08.pddl,2.2800
settlers_p04.pddl,282.9400
organic-synthesis-split_p05.pddl,113.7900
petri-net-alignment_p03.pddl,17.7400
petri-net-alignment_p01.pddl,4.6800
caldera_p19.pddl,18000.0000
spider_p13.pddl,18000.0000
organic-synthesis-split_p03.pddl,98.1300
caldera-split_p17.pddl,510.6300
caldera_p06.pddl,23.3500
data-network_p16.pddl,18000.0000
data-network_p12.pddl,30.8600
organic-synthesis_p05.pddl,18000.0000
snake_p18.pddl,819.6000
organic-synthesis_p12.pddl,18000.0000
organic-synthesis-split_p15.pddl,18000.0000
termes_p17.pddl,153.0200
caldera_p18.pddl,18000.0000
organic-synthesis_p18.pddl,18000.0000
organic-synthesis-split_p08.pddl,18000.0000
organic-synthesis-split_p18.pddl,18000.0000
nurikabe_p04.pddl,5.5200
agricola_p11.pddl,424.6700
snake_p15.pddl,10.9500
nurikabe_p05.pddl,11.0400
snake_p19.pddl,625.9100
settlers_p18.pddl,18000.0000
petri-net-alignment_p07.pddl,31.4900
nurikabe_p14.pddl,926.9800
organic-synthesis-split_p17.pddl,18000.0000
snake_p16.pddl,1302.1700
data-network_p02.pddl,27.3600
agricola_p01.pddl,350.3700
data-network_p20.pddl,18000.0000
petri-net-alignment_p13.pddl,186.1400
organic-synthesis-split_p06.pddl,208.0700
data-network_p19.pddl,18000.0000
caldera-split_p15.pddl,18000.0000
organic-synthesis_p07.pddl,2.4800
termes_p06.pddl,136.7900
spider_p04.pddl,52.6100
spider_p20.pddl,18000.0000
organic-synthesis-split_p13.pddl,18000.0000
caldera-split_p14.pddl,710.2900
data-network_p18.pddl,18000.0000
caldera_p01.pddl,0.2600
spider_p11.pddl,18000.0000
organic-synthesis_p16.pddl,18000.0000
petri-net-alignment_p18.pddl,142.2200
agricola_p12.pddl,1008.8600
agricola_p07.pddl,119.0400
organic-synthesis-split_p19.pddl,582.5200
nurikabe_p07.pddl,1.7800
organic-synthesis-split_p01.pddl,79.1000
spider_p18.pddl,18000.0000
termes_p16.pddl,119.8400
organic-synthesis-split_p11.pddl,414.0500
spider_p07.pddl,7.1500
settlers_p17.pddl,18000.0000
nurikabe_p20.pddl,571.0800
settlers_p09.pddl,18000.0000
caldera-split_p08.pddl,7.1200
organic-synthesis-split_p09.pddl,82.5500
caldera_p04.pddl,0.3000
spider_p16.pddl,248.3000
spider_p02.pddl,36.2500
termes_p19.pddl,13.4700
petri-net-alignment_p05.pddl,43.3800
termes_p15.pddl,97.3000
caldera-split_p16.pddl,18000.0000
organic-synthesis_p10.pddl,11.8000
spider_p19.pddl,18000.0000
caldera-split_p01.pddl,10.4000
caldera_p02.pddl,3.1100
nurikabe_p02.pddl,1.5400
agricola_p18.pddl,1378.2100
data-network_p01.pddl,4.6300
termes_p07.pddl,439.0100
nurikabe_p11.pddl,171.7400
snake_p12.pddl,18000.0000
snake_p06.pddl,776.0500
settlers_p06.pddl,203.9600
termes_p12.pddl,10.5300
caldera_p09.pddl,53.8900
nurikabe_p18.pddl,507.8300
snake_p07.pddl,18000.0000
agricola_p16.pddl,1210.9100
organic-synthesis-split_p12.pddl,207.5200
snake_p11.pddl,594.6000
termes_p20.pddl,26.0700
spider_p09.pddl,214.4000
caldera_p11.pddl,71.5100
petri-net-alignment_p17.pddl,161.3600
data-network_p06.pddl,113.3600
settlers_p12.pddl,128.3400
caldera-split_p03.pddl,17.5900
spider_p17.pddl,1644.0600
data-network_p09.pddl,13.2900
settlers_p10.pddl,18000.0000
caldera-split_p05.pddl,18.6400
organic-synthesis_p19.pddl,18000.0000
caldera-split_p11.pddl,18000.0000
organic-synthesis_p09.pddl,56.3200
organic-synthesis_p01.pddl,18.5500
settlers_p05.pddl,559.4600
caldera-split_p12.pddl,18000.0000
termes_p04.pddl,6.4000
agricola_p08.pddl,508.7200
snake_p20.pddl,816.4300
petri-net-alignment_p04.pddl,19.4400
spider_p10.pddl,1393.1900
caldera_p10.pddl,26.4500
organic-synthesis-split_p07.pddl,65.4100
agricola_p15.pddl,18000.0000
nurikabe_p06.pddl,12.4000
snake_p04.pddl,128.9500
termes_p10.pddl,445.2100
caldera_p05.pddl,16.9400
organic-synthesis_p04.pddl,18000.0000
snake_p01.pddl,188.6500
data-network_p11.pddl,4.8800
agricola_p19.pddl,1341.0400
nurikabe_p08.pddl,33.8100
snake_p09.pddl,33.7100
data-network_p10.pddl,4.6000
data-network_p13.pddl,35.3500
petri-net-alignment_p06.pddl,31.6800
organic-synthesis_p20.pddl,18000.0000
petri-net-alignment_p20.pddl,85.6300
agricola_p05.pddl,145.5800
settlers_p03.pddl,57.8500
