@RELATION ALGORITHM_RUNS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE runtime NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
sat/10pipe_k.cnf,1,abcdSAT_drup,2115.78230536422,ok
sat/10pipe_k.cnf,1,BeansAndEggs,1119.61,ok
sat/10pipe_k.cnf,1,CHBR_glucose,815.44,ok
sat/10pipe_k.cnf,1,CHBR_glucose_tuned,813.07,ok
sat/10pipe_k.cnf,1,cmsat5_autotune2,895.8,ok
sat/10pipe_k.cnf,1,cmsat5_main2,5000,timeout
sat/10pipe_k.cnf,1,COMiniSatPSChandrasekharDRUP,505.8,ok
sat/10pipe_k.cnf,1,GHackCOMSPS_DRUP,414.32,ok
sat/10pipe_k.cnf,1,glucose,364.83,ok
sat/10pipe_k.cnf,1,glucose_hack_kiel_newScript,5000,timeout
sat/10pipe_k.cnf,1,Glucose_nbSat,576.74,ok
sat/10pipe_k.cnf,1,glue_alt,2551.33,ok
sat/10pipe_k.cnf,1,glueminisat.2210.81.main,1054.89,ok
sat/10pipe_k.cnf,1,gulch,1939.56,ok
sat/10pipe_k.cnf,1,Lingelingbbcmain,307.34,ok
sat/10pipe_k.cnf,1,MapleCMS,445.27,ok
sat/10pipe_k.cnf,1,MapleCOMSPS_CHB_DRUP,384.25,ok
sat/10pipe_k.cnf,1,MapleCOMSPS_DRUP,2735.70497052951,ok
sat/10pipe_k.cnf,1,MapleCOMSPS_LRB_DRUP,387.91,ok
sat/10pipe_k.cnf,1,MapleGlucose,3445.9053794039,ok
sat/10pipe_k.cnf,1,Riss6,5000,timeout
sat/10pipe_k.cnf,1,Splatz06vmain,211.95,ok
sat/10pipe_k.cnf,1,tb_glucose,969.9,ok
sat/10pipe_k.cnf,1,tc_glucose,1333.38,ok
sat/10pipe_k.cnf,1,YALSAT03r,5000,timeout
sat/14pipe_q0_k.cnf,1,abcdSAT_drup,1459.5,ok
