@RELATION ALGORITHM_RUNS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE runtime NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
10tree1020p.wcnf,1,MaxHS,30.44,ok
10tree1020p.wcnf,1,maxino2018,13.25,ok
10tree1020p.wcnf,1,Open-WBO-g,3600,timeout
10tree1020p.wcnf,1,Open-WBO-ms,36.16,ok
10tree1020p.wcnf,1,Open-WBO-ms-pre,24.18,ok
10tree1020p.wcnf,1,QMaxSAT2018,37.37,ok
10tree1020p.wcnf,1,UWrMaxSat-1.0,31.41,ok
10tree115p.wcnf,1,MaxHS,6.66,ok
10tree115p.wcnf,1,maxino2018,3.88,ok
10tree115p.wcnf,1,Open-WBO-g,3.66,ok
10tree115p.wcnf,1,Open-WBO-ms,13.63,ok
10tree115p.wcnf,1,Open-WBO-ms-pre,11.71,ok
10tree115p.wcnf,1,QMaxSAT2018,11.05,ok
10tree115p.wcnf,1,UWrMaxSat-1.0,3.5,ok
10tree125p.wcnf,1,MaxHS,50.81,ok
10tree125p.wcnf,1,maxino2018,19.58,ok
10tree125p.wcnf,1,Open-WBO-g,33.98,ok
10tree125p.wcnf,1,Open-WBO-ms,57.75,ok
10tree125p.wcnf,1,Open-WBO-ms-pre,23.37,ok
10tree125p.wcnf,1,QMaxSAT2018,48.43,ok
10tree125p.wcnf,1,UWrMaxSat-1.0,120.46,ok
10tree315p.wcnf,1,MaxHS,15.62,ok
10tree315p.wcnf,1,maxino2018,5.05,ok
10tree315p.wcnf,1,Open-WBO-g,6.92,ok
10tree315p.wcnf,1,Open-WBO-ms,14.84,ok
10tree315p.wcnf,1,Open-WBO-ms-pre,11.42,ok
10tree315p.wcnf,1,QMaxSAT2018,11.23,ok
10tree315p.wcnf,1,UWrMaxSat-1.0,8.05,ok
10tree320p.wcnf,1,MaxHS,10.56,ok
10tree320p.wcnf,1,maxino2018,3.76,ok
10tree320p.wcnf,1,Open-WBO-g,6.7,ok
10tree320p.wcnf,1,Open-WBO-ms,17.91,ok
10tree320p.wcnf,1,Open-WBO-ms-pre,7.69,ok
10tree320p.wcnf,1,QMaxSAT2018,10.62,ok
10tree320p.wcnf,1,UWrMaxSat-1.0,1.94,ok
10tree425p.wcnf,1,MaxHS,44.21,ok
10tree425p.wcnf,1,maxino2018,22.29,ok
10tree425p.wcnf,1,Open-WBO-g,20.76,ok
10tree425p.wcnf,1,Open-WBO-ms,41.47,ok
10tree425p.wcnf,1,Open-WBO-ms-pre,27.85,ok
10tree425p.wcnf,1,QMaxSAT2018,40.89,ok
10tree425p.wcnf,1,UWrMaxSat-1.0,56.93,ok
10tree430p.wcnf,1,MaxHS,24.74,ok
10tree430p.wcnf,1,maxino2018,6.7,ok
10tree430p.wcnf,1,Open-WBO-g,35.72,ok
10tree430p.wcnf,1,Open-WBO-ms,79.76,ok
10tree430p.wcnf,1,Open-WBO-ms-pre,15.16,ok
10tree430p.wcnf,1,QMaxSAT2018,30.3,ok
10tree430p.wcnf,1,UWrMaxSat-1.0,4.25,ok
10tree730p.wcnf,1,MaxHS,107.22,ok
10tree730p.wcnf,1,maxino2018,66.9,ok
10tree730p.wcnf,1,Open-WBO-g,78.32,ok
10tree730p.wcnf,1,Open-WBO-ms,136.47,ok
10tree730p.wcnf,1,Open-WBO-ms-pre,64.15,ok
10tree730p.wcnf,1,QMaxSAT2018,88.66,ok
10tree730p.wcnf,1,UWrMaxSat-1.0,398.11,ok
10tree825p.wcnf,1,MaxHS,10.41,ok
10tree825p.wcnf,1,maxino2018,3.73,ok
10tree825p.wcnf,1,Open-WBO-g,14.9,ok
10tree825p.wcnf,1,Open-WBO-ms,33.14,ok
10tree825p.wcnf,1,Open-WBO-ms-pre,17.34,ok
10tree825p.wcnf,1,QMaxSAT2018,15.35,ok
10tree825p.wcnf,1,UWrMaxSat-1.0,2.5,ok
15tree101p.wcnf,1,MaxHS,3,ok
15tree101p.wcnf,1,maxino2018,3.87,ok
15tree101p.wcnf,1,Open-WBO-g,2.59,ok
15tree101p.wcnf,1,Open-WBO-ms,14.39,ok
15tree101p.wcnf,1,Open-WBO-ms-pre,22.08,ok
15tree101p.wcnf,1,QMaxSAT2018,37.57,ok
15tree101p.wcnf,1,UWrMaxSat-1.0,5.2,ok
15tree201p.wcnf,1,MaxHS,2.75,ok
15tree201p.wcnf,1,maxino2018,3.44,ok
15tree201p.wcnf,1,Open-WBO-g,3.21,ok
15tree201p.wcnf,1,Open-WBO-ms,15.5,ok
15tree201p.wcnf,1,Open-WBO-ms-pre,22.72,ok
15tree201p.wcnf,1,QMaxSAT2018,84.85,ok
15tree201p.wcnf,1,UWrMaxSat-1.0,5.04,ok
15tree301posib.wcnf,1,MaxHS,10.13,ok
15tree301posib.wcnf,1,maxino2018,4.68,ok
15tree301posib.wcnf,1,Open-WBO-g,7.21,ok
15tree301posib.wcnf,1,Open-WBO-ms,38.34,ok
15tree301posib.wcnf,1,Open-WBO-ms-pre,50.57,ok
15tree301posib.wcnf,1,QMaxSAT2018,18.59,ok
15tree301posib.wcnf,1,UWrMaxSat-1.0,8.74,ok
15tree401posib.wcnf,1,MaxHS,9.16,ok
15tree401posib.wcnf,1,maxino2018,4.2,ok
15tree401posib.wcnf,1,Open-WBO-g,5.68,ok
15tree401posib.wcnf,1,Open-WBO-ms,38.22,ok
15tree401posib.wcnf,1,Open-WBO-ms-pre,38.15,ok
15tree401posib.wcnf,1,QMaxSAT2018,39.91,ok
15tree401posib.wcnf,1,UWrMaxSat-1.0,4.34,ok
15tree501p.wcnf,1,MaxHS,12.48,ok
15tree501p.wcnf,1,maxino2018,10.84,ok
15tree501p.wcnf,1,Open-WBO-g,14.55,ok
15tree501p.wcnf,1,Open-WBO-ms,52.19,ok
15tree501p.wcnf,1,Open-WBO-ms-pre,47.82,ok
15tree501p.wcnf,1,QMaxSAT2018,22.5,ok
15tree501p.wcnf,1,UWrMaxSat-1.0,26.36,ok
15tree701p.wcnf,1,MaxHS,24.77,ok
15tree701p.wcnf,1,maxino2018,9.87,ok
15tree701p.wcnf,1,Open-WBO-g,14.98,ok
15tree701p.wcnf,1,Open-WBO-ms,43.68,ok
