@RELATION ALGORITHM_RUNS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE runtime NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
11pipe_11_ooo.cnf,1,glucose_2.0,5000,timeout
11pipe_11_ooo.cnf,1,glueminisat-2.2.5,2535.51,ok
11pipe_11_ooo.cnf,1,lingeling-587f-4882048-110513,1807.78,ok
11pipe_11_ooo.cnf,1,minisathackcir_minisat_2011.05.13_simp_,5000,timeout
11pipe_11_ooo.cnf,1,minisathackcontrasat_2011.03.02,5000,timeout
11pipe_11_ooo.cnf,1,minisathackEBMiniSAT_2011.03.02,5000,timeout
11pipe_11_ooo.cnf,1,minisathackLR_GL_SHR_2011.03.02,5000,timeout
11pipe_11_ooo.cnf,1,minisathackMiniSAT_2.2.0.agile.26,5000,timeout
11pipe_11_ooo.cnf,1,minisathackminisat_psm_2011.04.01,5000,timeout
11pipe_11_ooo.cnf,1,minisathackreferenceminisat_2.2.0,5000,timeout
11pipe_11_ooo.cnf,1,MPhaseSAT64,5000,timeout
11pipe_11_ooo.cnf,1,rcl_2011.04.01,5000,timeout
11pipe_11_ooo.cnf,1,RestartSAT_B95,5000,timeout
11pipe_11_ooo.cnf,1,SAT09referencesolverprecosat_236,2368.64,ok
11pipe_k.cnf,1,glucose_2.0,5000,timeout
11pipe_k.cnf,1,glueminisat-2.2.5,569.38,ok
11pipe_k.cnf,1,lingeling-587f-4882048-110513,480.13,ok
11pipe_k.cnf,1,minisathackcir_minisat_2011.05.13_simp_,729.95,ok
11pipe_k.cnf,1,minisathackcontrasat_2011.03.02,638.74,ok
11pipe_k.cnf,1,minisathackEBMiniSAT_2011.03.02,5000,timeout
11pipe_k.cnf,1,minisathackLR_GL_SHR_2011.03.02,232.63,ok
11pipe_k.cnf,1,minisathackMiniSAT_2.2.0.agile.26,5000,timeout
11pipe_k.cnf,1,minisathackminisat_psm_2011.04.01,5000,timeout
