30.45,13.72,16.49,2336.41,24.79,36.22,31.62
6.75,3.89,3.74,13.54,11.77,11.25,3.51
51.33,19.53,33.54,58.21,23.3,49.56,119.75
15.33,4.85,6.82,15.21,11.32,11.16,8.13
10.64,3.77,6.56,18.09,8.11,10.7,1.94
44.36,22.11,21.03,41.87,27.03,42.23,57.25
24.45,6.76,35.98,79.95,14.52,29.86,4.22
107.65,65.72,79.28,136.87,64.71,88.94,396.96
10.43,3.74,15.41,33.1,17.88,15.54,2.5
2.91,3.95,2.6,14.67,21.82,38.1,5.28
2.7,3.48,3.1,15.21,23.07,82.61,5.01
10,4.57,7.31,38.24,49.13,19.01,8.98
9.39,4.31,5.87,38.42,38.61,38.93,4.31
15.72,10.41,14.81,50.99,48.59,21.91,25.5
25.13,9.86,14.49,44.12,50.33,273.34,20.33
21.75,14.63,3.33,9.7,125.69,1.37,12.91
5.64,14.58,10.39,26.94,14.6,8.45,6.03
24.32,6.4,13.55,26.82,38.93,3.04,10.36
37,6.18,13.08,27.94,39.26,3.69,12.98
54.4,3.61,13.74,31.44,33.5,2.65,11.2
42.32,4.2,13.55,34.63,35.16,3.18,13.08
33.64,7.11,13.91,27.29,36.4,2.54,9.76
23.43,4.6,14,33.9,42.64,2.32,12.76
44.54,6.53,16.73,35.78,47.49,3.25,11.65
20.98,5.6,15.34,32.26,28.41,2.81,10.92
54.74,6.37,13.89,26.81,33.93,2.97,10.92
76.45,6.82,17.17,26.8,37.21,3.23,11.2
176.03,39.91,51.41,26.53,121.93,8.17,19.56
5000,218.47,67.05,67.91,163.08,30.28,109.94
32.2569696788186,4.3,3.69,11.95,12.28,7.23,5.98
9.94,0.64,0.28,0.34,3.25,11.13,0.56
5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,3770.97,5000,5000
5000,5000,5000,5000,5000,5000,5000
2.42,0.69,17.43,29.03,28.75,251.67,1.27
2.44,0.93,23.15,34.06,34.68,5000,1.03
2.4,0.97,17.24,27.31,34.01,2388.4,1.06
3.47,1,18.41,32.03,42.68,5000,1.14
93.5933211564158,2.99,31.14,43.55,34.19,5000,2.79
185.75,82.07,330.8,204.75,155.47,5000,18.42
12.91,1.38,17.94,28.89,25.46,5000,1.23
804.19,8.72,22.37,33.66,43.42,5000,7.59
5000,5000,5000,2949.71,737.13,5000,4918.29
2257.34180534094,11.86,42.76,49.06,151.45,5000,11.92
6.72,2.43,98.57,114.85,35.32,5000,2.92
2.74,0.08,0.07,0.09,0.15,5000,0.34
58.88,41.9,154.95,279.56,125.56,51.84,44.73
5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,4999.49
2505.64,5000,5000,5000,3647.67,4173.11,3079.06
92.9974265839822,79.81,329.21,481.5,119.38,265.66,57
2790.2,1230.03,3656.02974673304,2645.67,580.732635144449,1340.34,506.07
8.05,6.41,46.85,82.73,36.03,53.35,7.67
5000,5000,5000,5000,5000,5000,4992.43
36.16,30.56,64.44,113.32,91.06,16.03,31.43
