2215.82,1177.19,867.64,864.72,920.59,5000,538.98,434.63,393.81,5000,628.46,2645.87,1114.7,2035.11,317.82,464.01,404.03,2733.32208107007,414.69,3447.16989290563,5000,237.38,1090.46,1481.55,5000
1725.29,1585.27,1131.57,1290.42,3670.27,5000,1416.68,1414.69,1157.9,1693.24,1567.21,3376.39,1274.15,1751.56,718.26,997.02,1184.09,3360.73,1905.81,5000,5000,396.75,1617.09,1624.25,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
1350.18,1276.56,1076.95,1103.09,484.9,547.52,890.81,881.88,1007.68,1000.74,989.59,2009.12,1510.2,2195.32,1306.23,959.67,904.17,2969.95324338744,828.53,3271.42,5000,673.39,1005.21,1066.29,5000
196.55,255.04,209.6,207.71,237.57,238.69,276.72,245.39,133.09,285.98,246.45,630.25,293.55,226.23,195.37,586.58,185.2,2610.0077086941,184.47,3286.79093459176,2972.38,112.24,160.18,178.93,5000
2023.83,1381.83,1329.58,1291.02,1102.41,1234.17,1712.44,1479.63,1151.21,1692.16,1673.61,4001.71,1866.07,1660.83,1520.34,3224.46,1581.55,3183.11,1583.96,5000,5000,889.9,1552.54,1588.23,5000
2618.16,2038.29,2224.39,2244.71,1750.63,1818.19,2636.6,2440.8,1646.1,2422.51,2470.69,5000,2617.8,2261.76,1937.57,4690.34,2580.3,3712.23,2688.6,5000,5000,1322.55,2147.86,2201.78,5000
5000,5000,5000,5000,5000,5000,328.27,250.1,5000,5000,5000,5000,5000,5000,5000,5000,5000,591.92,290,5000,5000,5000,5000,5000,304.33
247.97,399.68,320.6,512.65,463.99,459.63,314.67,310.79,538.4,534.24,582.12,564.59,496.58,368.81,421.62,278.75,455.82,195.47,358.49,191.78,2837.97,735.42,494.96,296.95,5000
294.78,1697.19,720.22,1407.21,719,704.52,1021.76,1385.43,1557.98,1586.55835814542,1650.64,2094.24,1627.9,1739.91,556.42,468.33,814.65,332.582156039381,811.93,352.8,5000,2391.04,1653.87,1025.82,5000
3609.2,3288.18,3134.16,4786.72,5000,5000,3158.19,4434.34,5005.40045905283,4297.88,5000,5000,5000,3488.71,2497.92,3600.33,4139.78,1274.28,2414.98,1419.46,5000,5000,4632.08,3659.22,5000
1015.76,3025.44,1891.63,1960.3,1036.34,967.65,1249.77,4894.89,2337.52,3625.6,1917.41,3022.79,844.81,5000,722.42,1331.08,1122.61,811.38,680.76,2914.04,5000,1107.25,3090.52,3137.65,5000
319.55,531.2,642.03,644.82,462.29,508.95,427.67,880.44,422.28,395.43,451.75,561.19,231.36,443.93,367.67,592.22,164.88,238.72,250.1,752.72,2120.28,369.16,539.71,534.33,5000
7.57,11.69,8.27,8.32,13.51,13.49,9.86,6.71,7.86,7.61,8.53,7.62,9.91,15.71,10.66,22.3842362747111,10.01,20.34,13.69,19.67,88.71,12.51,7.67,8,5000
900.18,2586.25,1340.16,1355.4,3033.3,2848.01,35.93,2412.33362059875,271.25,1449.01,5000,1405.18,876.8,718.76,3399.14,138.19,98.19,247.62,94.17,804.420994671724,2481.94,2874.63,2085.75,399.84,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,3729.91,5000,5000,4058.09,4006.47,2731.13,3182.01,2427.39,2528.63,2134.14,1300.66,5000,5000,5000,5000,3463.52,3799.6,2326.41,5000,5000,510.71,2700.49,5000,5000
5000,5000,5000,5000,1294.33,1187.65,5000,5000,2629.81,2045.75,5000,455.52,1602.86,4357.38,35.38,5000,5000,5000,5000,5000,5000,94.5,5000,5000,5000
5000,5000,3455.46,3352.08,4291.72,4243.44,5000,5000,3781.73,4932.5,4799.63,2769.16,2476.84,5000,5000,5000,5000,4998.17452019037,5000,5000,5000,329.89,4248.96,4764.86,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,4996.1787419742,5000,5000,5000,5000,5000,5000,5000,5000,5000,2460.96,5000,5000,5000,5000,5000,5000,3027.04,5000,5000,5000
920.12,5000,703.99,686.6,1269.83,1356.78,5000,0.88,5000,4.9,5000,1263.82,771,5000,2557.56,5000,5000,5000,5000,5000,8.25,1166.53,10.69,11.52,45.87
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,319.8,5000,5000,5000,5000,5000,5000,5000,2.67,5000,5000,5000,5000,5000,111.95,5000,5000,5000,5000
1744.04,5000,3704.6,3744.79,3712.89,3754.19,5000,5000,3647.99,4504.1,4755.03,2265.71,3311.39,5000,276.16,5000,5000,4775,5000,5000,5000,1220.7,3588.72,3754.85,5000
5000,3409.32,5000,5000,5000,5000,5000,5000,1710.98,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,256.51,1250.05,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,111.25,5000,5000,5000,5000
3598.43,1.61,4063.01,4182.63,5000,5000,5000,5000,2308.87,5000,5000,2458.24,4231.63,5000,5000,5000,1917.16,3148.78038498568,5000,4435.05,5000,5000,2526.35,2542.7,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5.49,5000,5000,5000,5000,5000,142.66,5000,5000,5000,5000
5000,5000,1573.12,1483.89,4996.94029389557,5000,5000,5000,5000,5000,5000,5000,3671.84,5000,5000,5000,5000,5000,5000,5000,35.01,5000,5000,5000,101.9
4920.45,5000,5000,5000,4997.32891117173,5000,5000,5000,4530.48,5000,5000,5000,5000,5000,5000,5000,5000,3239.4,5000,5000,107.84,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,36.78,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,4040.17,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,1263.31,5000,5000,2792.08,5000,5000,5000,4561.44,2966.63,5000,5000,37.77,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
2351.17,5000,2687.15,2717.48,2518.75,2779.55,2384.78,3449.02,3974.53,3047.34,4514.18,5000,3324.28,3220.99,1931.33,2640.99,2276.92,2061.37,1831.82,3331.73,5000,5000,2636.85,2743.71,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
512.31,398.14,382.69,352.95,206.99,211.88,339.33,341.98,381.53,371.26,365.9,322.13,330.94,378.47,341.75,408.73,313.02,369.64,280.16,566.39,1026.32,407.81,428.88,431.83,5000
1547.97747185121,1.29,1344.21086752171,1340.97468882908,29.87,29.43,1436.04364412067,1360.14690485238,1374.24650530353,1226.33141726089,1456.2492991562,1499.08481623163,1770.85486945769,1427.6191034348,6.1,29.79,1401.8280868822,1335.61495665704,1354.49171573948,1337.3534555802,882.9,27.85,1332.02664089052,1459.69456813294,5000
51.11,29.74,67.22,68.04,54.71,55.28,54.16,74.23,31.08,63.39,67.22,43.29,50.58,70.24,63.51,113.2,50.41,88.92,68.06,168.05,1058.3,95.85,58.06,58.68,5000
19.38,7.13,8.93,8.88,9.92,9.91,36.19,36.93,11.1,12.12,16.05,9.74,10.04,13.83,44.48,30.64,35.46,41.47,35.65,24.61,293.6,45.07,9.48,9.88,5000
31.53,18.59,24.29,24.51,29.26,29.09,69.41,90.66,28.14,41.7,39.22,35.99,40.22,31,70.42,74.42,85.5967786211637,90.26,82.26,71.62,667.11,83.45,31.27,32.03,5000
10.87,7.87,10.53,10.96,13.94,13.74,49.59,56.55,8.76,13.52,17.68,9.78,12.78,11,42.05,26.62,51.21,53.42,51.71,20.79,322.94,39.54,12.61,13.15,5000
4.47,3.46,3.48,3.39,6.92,6.78,25.53,34.09,3.75,3.21,8.54,3.9,4.9,3.58,14.5,8.88,25.69,25.96,26.73,8.6,218.21,22.03,3.32,3.6,5000
13.95,5.01,4.88,4.9,9.41,9.38,33.87,38.82,10.56,6.13,12.32,7.01,8.23,6.46,13.08,13.59,34.79,34.51,35.32,14.1,286.87,38.99,5.48,6.03,5000
0.01,0,0.01,0.01,0.03,0.01,0,0,0.01,0.01,0.02,0.02,0.01,0.02,0.02,0.02,0,0,0,0.01,0.23,0,0.01,0.02,0
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,4995.74423256547,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
747.382270291683,4083.88,4579.3,4576.63,4355.33,4095.15,3619,4004.84,3838.62,3605.97,4009.2,5000,2517.43,4092.44,5000,3253.94,4906.19,2174.75243538702,5000,1922.25,5000,5000,4423.25,5000,5000
2124.77,494.73,101.87,104.95,433.78,469.31,215.58,88.01,123.45,129.41,190.02,178.36,230.33,362.47,1960.93,832.13,145.36,485.43,299.31,624.16,1985.96,423.44,370.46,392.56,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5.32,4.66,4.01,4.05,30.64,32.17,5.56,3.21,3.15,4.14,5.46,2.75,4.04,8.19,18.82,33.78,3.78,3.81,4.33,6.98,41.35,7.55,2.77,3.15,5000
3290.17,2574.56,3296.5,3233.18,4693.56,4862.78,3213.48,4326.84,3388.82,3235.33,3675.33,5000,4152.57,4547.97,3862.95,4768.44,4791.13,2685.64,3197.03,2867.55,5000,5000,2874.48,3179.66,5000
556.21,211.17,361.08,414.33,169.05,169.8,324.38,364.73,288.84,313.43,333.22,501.93,142.15,567.95,738.43,197.61,241.12,183,260.75,2600.49,804.74,1499.19,355.88,453.37,5000
9.16,0.23,0.19,0.19,0.67,0.67,0.4,0.18,0.21,0.19,0.24,0.23,0.41,0.3,0.67,0.54,0.39,0.39,0.39,0.37,8.11,0.07,0.18,0.25,5000
0.11,0.03,0.06,0.06,0.14,0.14,0.05,0.05,0.05,0.05,0.07,0.07,0.06,0.09,0.3,0.14,0.05,0.05,0.05,0.06,1.64,0.79,0.06,0.09,5000
0.1,0.02,0.05,0.05,0,0.12,0.04,0.04,0.05,0.04,0.06,0.06,0.05,0.06,0.27,0.12,0.05,0.04,0.04,0.05,2.06,0.02,0.05,0.06,5000
943.05,847.84,688.44,687.6,1670.68,1548.28,828.97,847.868657726236,538.26,803.4,624.5,1043.95,501.25,684.162049594248,2725.49,1135.04,671.42,452.72,398.46,539.29,4799.16,5000,737.16,2000.72,5000
2758.77,5000,4105.45,4109.92,5000,5000,5000,5000,5000,5000,5000,5000,5000,4567.82,5000,5000,2902.13,4081.54980680743,2605.03,3691.09,5000,5000,4911.56,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,0.25
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,0.02
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,8.37
5000,5000,2899.88,2957.34,5000,5000,450.007807757669,1839.16,3289.72,3594.14,3623.18,4630.64,3133.14,3045.46,5000,3953.28,398.3,2823.2,274.23,4995.79234101559,5000,846.015999856924,4283.72722569785,4178.46601238371,5000
1353.18,5000,5000,5000,5000,5000,5000,5000,1463.27,1726.63,3047.17,3629.07,1827.49,5000,1792.04,5000,3738.3,5000,5000,5000,5000,5000,3634.35,2985.05,5000
683.55,3187.67,869.95,831.17,848.24,848.09,406.59,868.09,305.73,623,405.05,1883.17,758.66,1131.21,3118.65196817762,1064.25,93.59,92.86,1678.26,425.003076415406,5000,972.846426389114,1259.58,1314.7,5000
5000,5000,5000,5000,5000,5000,3984.41,5000,5000,1322.21470863976,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,4996.09202128128,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,4997.08050039848,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
3244.81,2988.85,2122.4,2012.04,987.16,987.48,1548.67,1533.41,1977.21,2258.87,2137.37,3136.22,2203.94,2529.16,1503.3,4048.25,2166.45,1501.66,2101.94,2646.87,5000,1512.42,2589.02,2574.86,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
2646.63,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,4253.01,4526.06,5000,5000,5000,5000,4215.36,5000,5000,5000,5000,5000,5000
3862.65,5000,5000,5000,2569.53,2476.34,2700.45,3738.82,5000,5000,5000,5000,5000,5000,3411.1477238547,1861.8,5000,781.79,1800.8294210529,855.23,5000,5000,5000,5000,5000
152.55,321.68,95.74,95.86,125.68,125.84,60.07,79.91,87.71,122.47,140.79,86.73,158.43,134.88,186.65,214.72,105.08,65.94,57.36,193.82,736.86,394.35,58.41,60.13,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
1444.79,741.93,1631.88,902.35,376.86,374.51,1472.51,1179.47,776.91,542.27,801.98,1363.58,1149.87,869.38,682.87,568.55,938.44,1280.6,715.18,870.24,3975.42,199.152937006427,671.61,922.82,5000
404.95,537.01,256.53,253.39,5000,5000,5000,5000,5000,5000,5000,5000,5000,304.86,392,389.36,5000,5000,5000,5000,4229.88,692.86,5000,1650.85,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
1747.71,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,4274.53,5000,5000,5000,5000,5000,5000,1706.34,5000,5000,5000
223.18,532.58,497,479.57,295.18,296.74,476.23,449.63,468.56,498.5,625.69,270.18,775.72,686.51,469.94,1901.12,586.28,2735.05360277987,569.33,1021.2,5509.61610675909,171.82,484.47,518.67,5000
1152.73,5000,4256.53,4241.73,5000,5000,1130.09,1778.36,3623.17,5000,3964.95,5000,4857.18,1303.84,5000,5000,2315.05,4248.2188698616,2612.54,1621.64,5000,1846.13,4412.95,4735.11,5000
18.71,13.26,10.66,10.36,12,11.45,8.83,14.69,10.67,9.58,14.39,16.95,20.88,27.74,53.01,50.91,18.23,15.38,14.56,19.16,80.35,26,16.21,17.33,5000
283.6,2404.5,1159.21,1173.58,52.57,49.66,1302.68,403.26,2358.06,128.56,629.34,302.1,4588.04,1328.75,5000,1045.78,5000,256.44,1947.43,3120.3143570537,4461.72,1142.98,78.85,82.78,5000
45.73,291.48,397.87,422.12,76.21,75.62,816.75,348.08,20.45,61.1,75.11,1293.85,2194.81,212.16,5000,202.03,3658.64,110.74,1765.79,899.38,2266.67,344.92,892.97,882.01,5000
126.16,121.49,31.99,68.71,31.66,31.09,79.61,231.79,61.37,59.13,62.42,97.32,17.13,23.75,201.6,52.39,25.67,97.27,51.56,312.54,546.59,279.2,143.86,149.76,0.18
120.19,66.58,78.71,95.93,377.29,352.86,19.63,225.18,79.11,1057.78,124.35,29.07,2269.21,18.35,384.71,59.43,31.76,17.9,113.22,1704.43,165.07,166.93,471.22,961.8,1.25
0.01,0.01,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0.02,0.01,0.01,0.01,0.01,0.13,0.04,0.01,0.02,5000
