0,0,0.01,0.03,0,0,1.49
0,0,0.01,0.03,0,0,0.42
0,0,0.01,0.03,0.01,0,16.98
0,0,0.01,0.03,0,0,0.05
0,0,0.01,0.03,0,0,8.53
0,0,0.01,0.03,0.02,0,4.43
0,0,0.01,0.02,0,0,2.46
0,0,0.01,0.03,0,0,1.69
0,0,0.01,0.02,0,0,57.06
0,0,0.01,0.03,0.01,0,12.92
0,0,0.01,0.03,0,0,1.69
0,0,0.01,0.03,0,0,0.91
0,0,0.01,0.03,0,0,7.55
0,0,0.01,0.03,0.03,0,5000
0,0,0.01,0.03,0.01,0,1122.27
0,0,0.01,0.03,0.01,0,474.4
0,0.01,0.01,0.03,0.01,0,12.17
0,0,0.01,0.03,0.01,0,2.16
0,0,0.01,0.03,0.01,0.01,0.53
0,0,0.01,0.03,0,0,159.15
0.03,0.04,0.08,0.19,0.06,0.05,5000
0.03,0.04,0.08,0.2,0.15,0.06,5000
0.02,0.04,0.07,0.21,0.13,0.06,5000
0.03,0.04,0.07,0.19,0.06,0.05,5000
0.03,0.04,0.08,0.2,0.17,0.05,5000
0.03,0.04,0.08,0.2,0.06,0.05,5000
0.03,0.04,0.08,0.2,0.07,0.06,5000
0.03,0.04,0.08,0.19,0.06,0.05,5000
0.03,0.04,0.08,0.2,0.14,0.06,5000
0.03,0.04,0.08,0.2,0.07,0.05,5000
0.03,0.04,0.08,0.2,0.21,0.06,5000
0.03,0.04,0.08,0.19,0.09,0.1,5000
0.03,0.04,0.08,0.18,0.07,0.05,5000
0.03,0.04,0.08,0.21,0.13,0.05,5000
0.03,0.05,0.07,0.2,0.06,0.05,5000
0.03,0.04,0.08,0.21,0.07,0.05,5000
0.03,0.04,0.08,0.2,0.06,0.05,5000
0.03,0.05,0.08,0.19,0.13,0.05,5000
0.03,0.04,0.08,0.2,0.12,0.05,5000
0.03,0.04,0.08,0.2,0.07,0.06,5000
0.08,0.11,0.2,0.47,0.17,0.16,5000
0.08,0.11,0.21,0.5,0.17,0.17,5000
0.08,0.12,0.2,0.47,0.17,0.16,5000
0.09,0.11,0.21,0.52,0.21,0.21,5000
0.08,0.11,0.21,0.46,0.19,0.16,5000
0.09,0.12,0.21,0.51,0.28,0.18,5000
0.08,0.11,0.21,0.5,0.28,0.16,5000
0.09,0.12,0.2,0.47,0.18,0.16,5000
0.08,0.12,0.2,0.46,0.18,0.16,5000
0.08,0.12,0.21,0.51,0.35,0.17,5000
0.08,0.11,0.2,0.48,0.44,0.2,5000
0.08,0.12,0.2,0.47,0.17,0.16,5000
0.08,0.12,0.2,0.51,0.5,0.32,5000
0.08,0.12,0.21,0.49,0.39,0.17,5000
0.07,0.12,0.2,0.48,0.17,0.17,5000
0.08,0.11,0.2,0.48,0.18,0.16,5000
0.09,0.12,0.2,0.48,0.22,0.16,5000
0.08,0.11,0.2,0.48,0.28,0.16,5000
0.07,0.11,0.21,0.48,0.19,0.16,5000
0.08,0.11,0.21,0.49,0.32,0.17,5000
0.01,0.09,0.78,59.71,0.05,0.06,5000
0.01,0.1,0.68,48.06,0,0.01,5000
0.01,0.08,0.6,39.7,0.03,0.03,5000
0.01,0.08,0.75,59.08,0.02,0.03,5000
0.01,0.06,0.68,59.72,0.07,0.09,5000
0.01,0.09,0.71,51.41,0.02,0.02,5000
0.01,0.13,0.72,43.55,0,0.01,1.91
0.01,0.05,0.57,43.54,0.04,0.05,5000
0,0.05,0.71,61.79,0.1,0.11,5000
0.01,0.04,0.67,55.27,0.11,0.11,5000
0,0.05,0.47,29.99,0.01,0.02,5000
0.01,0.05,0.71,63.48,0.09,0.1,5000
0.01,0.09,0.85,71.4,0.01,0.02,5000
0,0.05,0.56,43.11,0.09,0.09,5000
0.01,0.13,0.78,51.77,0.05,0.06,5000
0,0.05,0.69,60.14,0.01,0.02,5000
0,0.05,0.58,45.32,0,0.01,5000
0.01,0.05,0.49,33.76,0.02,0.03,5000
0,0.04,0.56,43.18,0.01,0.02,5000
0.01,0.12,0.76,49.58,0.01,0.02,5000
0.01,0.07,0.6,40.51,0.11,0.1,5000
0.01,0.05,0.78,70.09,0.22,0.19,5000
0.01,0.05,0.64,50.8,0.13,0.13,5000
0.01,0.08,0.72,54.69,0.28,0.25,5000
0.01,0.05,0.68,57.14,0.21,0.21,5000
0.01,0.05,0.63,50.52,0.82,0.31,5000
0.01,0.05,0.6,47.29,0.12,0.11,5000
0.01,0.06,0.85,80.18,1.67,1.3,5000
0.01,0.06,0.71,59.18,0.56,0.51,5000
0.01,0.08,0.82,68.32,0,0.01,124.59
0.01,0.07,0.78,62.79,0.11,0.12,5000
0.01,0.08,0.77,59.87,0.18,0.15,5000
0.01,0.06,0.68,55.56,1.58,1.14,5000
0.01,0.04,0.6,46.6,0.13,0.11,5000
0.01,0.07,0.6,40.2,0.11,0.11,5000
0.01,0.05,0.81,74.28,0.16,0.16,5000
0.01,0.08,0.72,54.36,0.4,0.4,5000
0.01,0.08,0.9,77.49,0.21,0.2,5000
0.01,0.05,0.58,44.71,0.17,0.15,5000
0.08,0.14,0.74,53.23,4.43,3.3,5000
0.04,0.05,0.1,0.11,0,0,0.02
0.04,0.07,0.13,0.3,0,0,0.04
0.04,0.07,0.17,0.54,0.01,0.01,0.05
0.11,0.09,0.28,1.49,1.7,0.01,0.06
5000,5000,5000,5000,60,60,5000
5000,5000,5000,5000,60,60,5000
