30.36,13.3,16.45,37.31,24.59,36.8,31.38
6.69,3.88,3.69,13.6,11.77,11.18,3.52
50.95,19.66,34.08,58.18,23.26,48.77,120.29
15.29,5.08,6.94,15.18,11.28,11.33,8.14
10.64,3.85,6.54,18.37,7.75,10.67,1.95
44.32,22.12,20.85,41.68,27.73,40.95,56.87
24.87,6.72,35.89,80.04,14.74,29.93,4.23
107.97,66.56,78.48,137.27,63.79,88.63,394.77
10.38,3.63,15.3,32.99,17.86,15.4,2.49
2.93,3.86,2.61,14.23,21.87,36.8,5.08
2.68,3.47,3.06,15.1,22.25,81.55,5.01
10.05,4.52,6.75,37.76,48.97,17.64,8.36
8.95,4.07,5.38,36.45,37.33,38.81,4.19
12.87,10.28,13.65,50.13,46.14,22.2,25.03
23.06,9.54,14.05,42.75,48.24,264.22,19.2
20.45,14.75,3.33,9.77,124.05,1.38,11.62
5.62,14.79,10.34,26.88,14.7,8.6,6.02
24.24,6.3,13.54,26.9,39.02,3.04,10.36
36.97,6.23,13.09,27.93,39.22,3.8,13.09
54.2,3.56,13.74,31.47,33.39,2.64,11.23
42.21,4.21,13.55,34.6,35.13,3.19,13.1
33.62,7.11,13.93,27.37,36.44,2.54,9.77
23.4,4.7,14.02,33.89,42.68,2.33,12.76
60.25,6.54,16.68,35.86,47.51,3.25,11.68
20.98,5.6,15.35,32.34,28.42,2.86,10.92
70.59,6.36,13.91,26.83,34.02,3.01,10.94
76.35,6.83,17.34,26.83,37.24,3.3,11.21
179.59,40.36,51.09,26.55,121.72,8.26,19.47
5000,216.03,66.28,67.34,162.45,29.97,108.7
41.99,4.36,3.66,11.91,12.22,7.18,5.93
9.81,0.61,0.27,0.32,3.22,10.81,0.57
5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,3530.71,5000,5000
5000,5000,5000,5000,5000,5000,5000
2.38,0.68,15.87,26.76,26.08,226.34,1.24
2.37,0.89,20.86,31.07,32.44,5000,1
2.32,0.92,15.52,25.02,31.2,2172.29,1.06
3.32,0.97,17.04,30.86,39.85,5000,1.12
112.16,2.87,28.33,39.99,31.77,5000,2.73
196.31,79.78,317.35,197.89,150.22,5000,18.39
12.79,1.36,17.68,28.73,25.36,5000,1.21
663,8.42,18.2185102986661,31.37,40.98,5000,7.62
5000,5000,5000,2824.62,694.9,5000,4752.23
2408.82,11.36,39.89,45.81,141.58,5000,11.75
6.6,2.37,96.48,111.92,34.84,5000,2.91
2.79,0.08,0.07,0.08,0.15,5000,0.35
55.58,42.21,146.83,272.32,122.48,49.6,44.88
5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000
4094,5000,5000,5000,3714.72,3866.61,2965.35
91.2784905372807,76.85,297.7,433.76,120.31,272.62,52.37
1834.24,1195.23,4434.69,2189.17,604.58,1196.51,513.83
8.06,6.37,46.15,79.33,35.31,48.11,7.61
5000,5000,5000,5000,5000,5000,5000
36.16,30.41,63.77,117.28,89.96,15.85,30.9
5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000
193.72,16.84,46.63,149.2,112.81,28.51,16.64
5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000
742.783622244088,180.12,24.73,46.88,145.99,3123.67,24.65
123.251321244993,179.36,25.81,33.96,134.9,403.95,8.43
0.27,0.07,0.49,9.6,0.66,22.86,0.09
0.28,0.07,1.75,4.84,0.12,26.42,0.09
0.09,0.1,0.4,8.47,3.12,33.54,0.09
0.24,0.07,0.71,9.09,3.13,35.19,0.1
4.23,0.81,5.52,28.12,4.43,358.3,0.68
2.5,0.3,0.41,0.43,0.54,2.99,0.74
5.62,0.46,0.4,0.43,1.22,21.33,1.14
73.49,21.25,109.65,549.54,100.32,30.78,18.54
98.0002345754367,1.89,3.88,26.1,16.45,189.54,2.77
14.75,0.35,1.09,17.54,9.74,14.96,0.73
45.96,0.63,1.11,22.88,13.93,129.86,1.17
105.3,0.95,2.23,20.62,15.9,160.58,1.37
88.63,0.37,1.27,14.36,17.17,17.8,0.89
25.49,3.3,3.04,21.48,14.42,68.87,1.18
182.02,13.78,16.44,36.96,63.84,527.84,10.41
