2115.78230536422,1119.61,815.44,813.07,895.8,5000,505.8,414.32,364.83,5000,576.74,2551.33,1054.89,1939.56,307.34,445.27,384.25,2735.70497052951,387.91,3445.9053794039,5000,211.95,969.9,1333.38,5000
1459.5,1348.19,1078.21,1081.31,3461.68,5000,1228.15,1172.63,916.74,1393.31556571406,1384.9,2620.89862637769,1067.69,1519.57,646.22,909.19,1022.68,3229.12,1696.14,5000,5000,394.26,1463.22,1349.14,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
1129.44977045009,1033.82,815.237266776928,864.794244087889,460.07,504.09,730.6,719.049895914304,723.7,816.34,727.48774200619,1659.40856168622,1291.58179224331,1797.04,1151.92,762.04,752.93,2972.83633016956,680.57,3046.48962380878,4837.87,544.99,860.88,864.948321749757,5000
164.58,222.39,176.27,176.46,218.83,228.726971221271,236.77,209.43,118.17,250.58,225.09,517.82,246.83,199.71,189,550.09,163.68,2608.0257286425,172.24,3288.53951066162,2892.38,103.77,154.76,160.9,5000
1598.43,1130.52060877052,1043.42,1063.02,1031.58,1085.12999355799,1532.16,1290.83,1001.46,1471.05746489622,1367.12360693238,3274.91,1417.36,1438.06,1247.38126022275,2801.41,1215.11,3181.14,1249.71,5000,5000,770.84,1217.71,1352.85,5000
1950.28081261688,1733.08191419275,1890.28259060968,1945.41588695893,1586.91,1657.03205628918,2363.5,2180.66733657269,1389.42,1935.77969631184,2091.28,5000,2042.35647758377,1855.45,1491.64,4011.97,1880.79865974862,3578.53180974321,1995.09,5000,5000,1130.61,1696.43663498012,1805.97,5000
5000,5000,5000,5000,5000,5000,315.87,237.27,5000,5000,5000,5000,5000,5000,5000,5000,5000,564.6,271.08,5000,5000,5000,5000,5000,298.98
246.49,397.8,321.006813658387,508.3,445.9,441.39,310.42,311.66,518.48,525.15,574.95,563.24,490.01,361.74,414.71,274.53,465.52,193.38,358.229957228068,191.52,2793.35,695.56,471.52,295.95,5000
293.28,1668.88,703.63,1324.16,718.42,692.96,986.52,1335.7,1502.02193963745,1589.92,1602.02,2090.51,1616.76407607214,1665.72,548.08,464.41,813.323938817521,336.444376144249,814.98,339.54,5000,2316.02,1618.92,1036.18,5000
3583.79,3200.8,3047.86,4759.38,5000,5000,3115.98,4377.26,5006.32424712428,4103.20310530016,5000,5000,5000,3387.79,2496.08423950359,3588.42,4141.17414407531,1271.32293521452,2341.12,1432,5000,5000,4439.09,3413.98,5000
844.87,1997.05,1248.6,1263.75582370129,903.01,957.15,1176.58,3717.87,1735.72,2142.59,1236.88223155154,1802.99,646.79,3587.83,639.55,1095.04,728.555573313711,520.646685224811,513.13,1844.43919642728,5000,688.62,1821.85,2018.48,5000
254.27,375.53,470.36,470.79,427.41,444.92,326.34,670,328.61,286.97,327.03,418.3,191.49,308.33,321.81,499.89,132.5,183.39,199.86,558.37,2053.99,247.73,401.91,419.81,5000
7.37,11.21,8.33,8.12,13.03,13.14,9.59,6.56,7.7,7.42,8.55,7.31,9.65,15.37,10.64,24.7370739849451,9.85,20.07,12.99,19.31,84.99,12.39,7.18,7.94,5000
