2124.67,1121.71,811.15,820.68,890.43,5000,510.35,421.92,371.63,5000,590.59,2574.14,1039.41,1957.8,307.58,447.01,387.47,2735.85084523642,387.84,3446.50902828477,5000,215.87,996.5,1344.66,5000
1400.2,1265.72,1027.89,1020.17,3493.38,5000,1230.74,1179.87,913.23,1487.74,1477.06,2977.58,1080.6,1494.36,649.76,912.87,1046,3250.22,1758.84,5000,5000,382.384474356745,1398.52,1412.41,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
1129.42871942757,1080.15,906.88,916.29,464.77,500.78,749.56,747.46,786.07,862.2,824.31,1659.10357411144,1288.37010370032,1853.73,1144.24,833.14,777.91,2969.8367948591,672.25,3175.15,4755.25,540.54,851.68,868.78,5000
167.6,228.97,184.47,181.31,220,231.13,245.18,216.35,119.68,258.46,237.51,538.16,257.32,207.06,189.14,551.28,168.24,2608.69615382935,173.31,3351.68,2892.24,105.36,150.59,160.28,5000
1599.65,1210,1137.38,1033.88,1014.7,1109.9,1516.81,1188.88,931.4,1481.84,1507.71,3262.81,1567.14,1406.11,1290.27,2827.62,1366.3,3125.58,1395.9,5000,5000,692.556973508957,1239.68,1292.00664892979,5000
2123.6,1765.51,1890.65505707997,1944.29794212802,1614.52,1722.43,2341.55,2179.60956283201,1399.31,2091.83,2092.96,5000,2167.3,1852.29,1650.33,4038.86,2027.11,3585.25,2162.53,5000,5000,1142.64,1896.39,1863.77,5000
5000,5000,5000,5000,5000,5000,312.3,236.53,5000,5000,5000,5000,5000,5000,5000,5000,5000,582.2,277.14,5000,5000,5000,5000,5000,299.86
246.81,389.84,320.973323484224,509.95,449.26,445.41,311.51,311.5,539.68,528.07,577.18,567.19,490.12,362.5,417.21,275.42,458.01,200.26,359.470029617456,191.31,2793.26,707.98,470.27,295.14,5000
292.79,1668.87,693.71,1333.07,718.84,690.66,984.18,1341.7,1503.75,1588.69216423113,1581.52,2050.53,1616.24473059743,1663.09,547.85,465.29,814.475446340836,333.769067199464,811.817795267934,349.77,5000,2314.62,1652.66,1037.78,5000
3572.47,3228.9,3119.46,4816.66,5000,5000,3100.11,4319.04,5005.30426469068,4103.74716678111,5000,5000,5000,3367.37,2494.38848801118,3588.01,4138.45358698963,1287.72,2337.01,1398.46332564657,5000,5000,4526.82,3482.65,5000
852.37,2086.69,1251.66,1265.00332444166,917.18,935.37,1193.54,3403.13,1737.91,2594.08,1498.75,2143.47,648.38,3765.66,637.05,1093.58,820.54,566.98,492,2231.88,5000,841.95,2189.24,2264.62,5000
252.67,371.88,447.62,420.81,430.83,444.26,330.91,608.15,324.28,274.19,323.84,413.9,192.81,324.19,320.57,481.99,124.06,179.7,203.43,664.63,2005.75,294.57,448.79,434.85,5000
