30.34,13.31,16.43,37.27,24.63,36.68,31.34
6.7,3.89,3.7,13.6,11.78,11.31,3.51
51.18,19.53,34.24,58.16,23.34,48.71,119.91
15.36,4.96,6.96,15.16,11.39,11.31,8.1
10.66,3.76,6.53,18.46,7.75,10.7,1.94
44.37,22.04,20.93,41.98,27.65,40.98,56.64
24.81,6.76,36.02,80.1,14.77,29.74,4.22
107.67,68.2,78.43,136.87,63.9,90.89,394.07
10.4,3.64,15.36,33.02,17.91,15.43,2.49
2.9,3.88,2.56,14.19,22.04,36.45,5.12
2.71,3.42,3.11,15.16,22.55,82.71,5.01
9.96,4.61,7.12,38.1,49.42,17.93,8.47
8.99,4.15,5.43,37.25,37.09,38.87,4.26
15.16,10.41,14.09,50.59,46.58,21.89,25.42
24.26,9.68,14.37,43.23,49.47,266.25,20.04
20.48,14.94,3.33,9.78,117.78,1.37,11.45
5.64,14.61,10.41,26.9,14.64,8.46,6.05
24.32,6.31,13.58,26.83,39.01,3.04,10.36
37.01,6.19,13.13,28.02,39.16,3.69,13.09
54.26,3.62,13.78,31.5,33.44,2.64,11.19
42.31,4.29,13.54,34.62,35.11,3.24,13.13
33.55,7.11,13.91,27.26,36.48,2.53,9.74
23.41,4.6,14,33.89,42.54,2.33,12.77
64.24,6.53,16.69,35.82,47.33,3.26,11.7
20.96,5.6,15.29,32.41,28.36,2.82,10.92
59.75,6.37,13.9,26.8,33.98,2.97,10.91
76.28,6.82,17.2,26.87,37.43,3.23,11.18
176.29,39.14,51.03,26.69,128.13,8.15,19.01
5000,216.54,67.22,67.92,160.13,30.22,109.9
38.99,4.31,3.67,11.94,12.27,7.24,5.96
9.95,0.64,0.29,0.33,3.37,11.34,0.59
5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,3592.5,5000,5000
5000,5000,5000,5000,5000,5000,5000
2.4,0.69,16.93,28.17,27.94,244.35,1.27
2.42,0.93,22.6,33.36,34.76,5000,1.03
