0,0,0.01,0.03,0,0,1.49
0,0,0.01,0.03,0,0,0.42
0,0,0.01,0.03,0.01,0,17.11
0,0,0.01,0.03,0,0,0.05
0,0,0.01,0.03,0,0,8.52
0,0,0.01,0.03,0.02,0,4.45
0,0,0.01,0.03,0,0,2.47
0,0,0.01,0.03,0,0,1.68
0,0,0.01,0.03,0,0,57.1
0,0,0.01,0.03,0.01,0,12.94
0,0,0.01,0.03,0,0,1.7
0,0,0.01,0.03,0,0,0.92
0,0,0.01,0.03,0,0,7.54
0,0,0.01,0.03,0.03,0,5000
0,0,0.01,0.03,0.01,0,1120.3
0,0,0.01,0.03,0.01,0,473.57
0,0,0.01,0.03,0.01,0,12.16
0,0,0.01,0.03,0.01,0,2.15
0,0,0.01,0.03,0.01,0.01,0.53
0,0,0.01,0.03,0,0,159.05
0.03,0.04,0.08,0.19,0.06,0.05,5000
0.03,0.04,0.07,0.2,0.15,0.06,5000
0.02,0.04,0.08,0.21,0.13,0.05,5000
0.03,0.04,0.08,0.2,0.06,0.05,5000
0.02,0.04,0.07,0.19,0.17,0.05,5000
0.03,0.04,0.08,0.2,0.07,0.05,5000
0.03,0.04,0.08,0.21,0.07,0.05,5000
0.03,0.04,0.08,0.19,0.06,0.05,5000
0.03,0.04,0.08,0.19,0.14,0.06,5000
0.03,0.04,0.08,0.21,0.07,0.05,5000
0.03,0.04,0.08,0.2,0.21,0.06,5000
0.02,0.04,0.07,0.19,0.09,0.1,5000
0.03,0.04,0.08,0.19,0.06,0.05,5000
0.02,0.04,0.08,0.2,0.13,0.05,5000
0.03,0.04,0.08,0.19,0.06,0.05,5000
0.03,0.04,0.08,0.21,0.06,0.05,5000
0.03,0.04,0.08,0.2,0.06,0.06,5000
0.03,0.05,0.08,0.19,0.14,0.05,5000
0.02,0.04,0.08,0.2,0.12,0.05,5000
0.02,0.04,0.07,0.19,0.07,0.06,5000
0.08,0.11,0.2,0.47,0.17,0.17,5000
0.09,0.11,0.21,0.5,0.17,0.17,5000
0.08,0.11,0.2,0.47,0.17,0.16,5000
0.08,0.11,0.21,0.5,0.2,0.21,5000
0.08,0.12,0.2,0.48,0.19,0.16,5000
0.08,0.12,0.21,0.49,0.28,0.18,5000
0.08,0.12,0.21,0.5,0.28,0.16,5000
0.08,0.11,0.2,0.47,0.18,0.17,5000
0.08,0.11,0.2,0.46,0.18,0.17,5000
0.08,0.12,0.21,0.52,0.35,0.17,5000
0.08,0.12,0.21,0.49,0.44,0.2,5000
0.08,0.12,0.2,0.47,0.17,0.16,5000
0.08,0.11,0.21,0.5,0.5,0.32,5000
0.07,0.12,0.2,0.48,0.4,0.16,5000
0.08,0.11,0.2,0.46,0.17,0.17,5000
0.08,0.11,0.21,0.48,0.18,0.16,5000
0.08,0.12,0.2,0.48,0.21,0.17,5000
0.08,0.11,0.21,0.47,0.27,0.16,5000
0.08,0.11,0.21,0.48,0.19,0.16,5000
0.09,0.11,0.2,0.49,0.31,0.17,5000
0.01,0.09,0.77,59.7,0.05,0.06,5000
0.01,0.09,0.68,47.94,0,0.01,5000
0.01,0.08,0.61,39.63,0.03,0.03,5000
0.01,0.08,0.74,59.12,0.02,0.03,5000
0,0.06,0.68,59.92,0.07,0.08,5000
0.01,0.09,0.71,51.42,0.02,0.03,5000
0.01,0.13,0.73,43.47,0,0.01,1.9
0,0.05,0.57,43.55,0.04,0.05,5000
0,0.05,0.71,61.67,0.1,0.11,5000
0.01,0.05,0.66,55.16,0.11,0.11,5000
0,0.05,0.46,30.03,0.01,0.02,5000
0.01,0.05,0.72,63.01,0.09,0.1,5000
0.01,0.09,0.85,71.17,0.01,0.02,5000
0,0.05,0.56,43.08,0.09,0.09,5000
0.01,0.12,0.78,51.91,0.05,0.06,5000
0,0.05,0.69,60.24,0.01,0.02,5000
0,0.05,0.58,45.21,0,0.01,5000
0,0.05,0.49,33.74,0.02,0.03,5000
0,0.04,0.56,43.26,0.01,0.02,5000
0.01,0.12,0.76,49.38,0.01,0.02,5000
0.01,0.07,0.6,40.47,0.11,0.1,5000
0.01,0.05,0.78,70.13,0.22,0.19,5000
0.01,0.05,0.64,50.79,0.13,0.13,5000
0.01,0.08,0.72,54.72,0.29,0.25,5000
0.01,0.05,0.68,57.2,0.21,0.21,5000
0.01,0.06,0.63,50.51,0.82,0.31,5000
0.01,0.05,0.61,47.4,0.11,0.11,5000
0.01,0.06,0.86,80.22,1.68,1.31,5000
0.01,0.05,0.71,59.43,0.57,0.51,5000
0.01,0.08,0.82,68.33,0,0.01,125.94
0.01,0.07,0.79,62.8,0.11,0.12,5000
0.01,0.09,0.77,59.66,0.18,0.15,5000
0.01,0.06,0.67,56.02,1.57,1.14,5000
0.01,0.05,0.6,46.71,0.13,0.11,5000
0.01,0.08,0.61,40.67,0.11,0.11,5000
0.01,0.05,0.81,74.24,0.16,0.16,5000
0.01,0.08,0.72,54.44,0.39,0.4,5000
0.02,0.08,0.9,77.52,0.21,0.2,5000
0.01,0.05,0.59,44.69,0.17,0.15,5000
0.08,0.13,0.74,53.23,4.42,3.3,5000
0.04,0.06,0.09,0.11,0,0,0.02
0.04,0.07,0.14,0.31,0,0,0.04
0.05,0.08,0.16,0.53,0,0,0.05
0.11,0.09,0.28,1.46,1.68,0.01,0.06
5000,5000,5000,5000,60,60,5000
5000,5000,5000,5000,60,60,5000
5000,5000,5000,5000,60,60,5000
