"InstanceName","Solver","SequentialRuntime","PredictedRuntime","Prediction_StandardError","ParallelRuntime","VBSRuntime","delta","delta_prime","alpha","method_number","orderBy"
"sat/barman-pfile10-040.sas.cr.21.cnf","glueminisat.2210.81.main",8.267,192.90715625,635.028086028286,8.23,4.826,0,0,0,5,"pred"
"sat/barman-pfile10-040.sas.cr.21.cnf","Glucose_nbSat",12.047,219.847434681373,675.458112501251,12.32,4.826,0,0,0,5,"pred"
"sat/barman-pfile10-040.sas.cr.21.cnf","MapleCOMSPS_CHB_DRUP",34.557,226.433336029412,717.124666657596,34.79,4.826,0,0,0,5,"pred"
"sat/barman-pfile10-040.sas.cr.21.cnf","COMiniSatPSChandrasekharDRUP",33.885,227.482570955882,648.932724418693,33.87,4.826,0,0,0,5,"pred"
"sat/barman-pfile10-040.sas.cr.21.cnf","GHackCOMSPS_DRUP",39.329,245.516429166667,697.996586208976,38.82,4.826,0,0,0,5,"pred"
"sat/barman-pfile10-040.sas.cr.21.cnf","tb_glucose",5.547,260.758879656863,870.951768960502,5.48,4.826,0,0,0,5,"pred"
"sat/barman-pfile10-040.sas.cr.21.cnf","cmsat5_main2",10.135,268.276358455882,867.798327928048,9.38,4.826,0,0,0,5,"pred"
"sat/barman-pfile10-040.sas.cr.21.cnf","CHBR_glucose_tuned",4.908,271.493120588235,888.145293925329,4.9,4.826,0,0,0,5,"pred"
"sat/barman-pfile10-040.sas.cr.21.cnf","Lingelingbbcmain",13.088,278.410795955882,870.497503508001,13.08,4.826,0,0,0,5,"pred"
"sat/barman-pfile10-040.sas.cr.21.cnf","cmsat5_autotune2",9.826,282.10979007353,873.791263464293,9.41,4.826,0,0,0,5,"pred"
