Instance,claspfolio
slp-synthesis-aes-bottom20.cnf,50000.0000
openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3085-SAT.cnf,25.8000
AProVE11-12.cnf,2.3700
c6288mulmitershuffled-assat03-346.cnf,489.8800
slp-synthesis-aes-top23.cnf,3746.9200
transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed030-NOTKNOWN.cnf,50000.0000
traffic_b_unsat.cnf,97.4000
hwmcc10-timeframe-expansion-k50-pdtviseisenberg2-tseitin.cnf,24.0500
9dlx_vliw_at_b_iq8used-assat04-718.cnf,2070.2400
comb1shuffled.cnf,86.2200
E07N15.cnf,0.0500
vda_gr_rcs_w9shuffled.cnf,0.2800
aaai10-planning-ipc5-rovers-18-step12.cnf,3.8500
ibm-2002-21r-k95.cnf,22.0200
dspam_dump_vc949.cnf,3.6600
rbcl_xits_18_SAT.cnf,1.4900
dme-03-1-k247-unsatshuffled-assat03-407.cnf,50000.0000
aaai10-planning-ipc5-pipesworld-18-step15.cnf,19.1000
smtlib-qfbv-aigs-bin_libsmbclient_vc1228502-tseitin.cnf,3.1300
am_7_7shuffled-assat03-363.cnf,50000.0000
11pipe_k.cnf,528.9400
hwmcc10-timeframe-expansion-k45-pdtviseisenberg1-tseitin.cnf,25.1400
korf-15.cnf,13.6500
countbitsarray04_32.cnf,50000.0000
slp-synthesis-aes-top28.cnf,551.0000
dated-5-11-u.cnf,33.3200
12pipe_bug4_q0used-assat04-723.cnf,37.6200
sha0_36_5.cnf,265.6900
blocks-blocks-37-1150-SAT.cnf,62.5700
homer16shuffled.cnf,2641.7400
smulo064.cnf,50000.0000
E02F22.cnf,397.5600
slp-synthesis-aes-bottom15.cnf,50000.0000
gss-19-s100.cnf,6.6300
eqatreebraun12unsat.cnf,3152.7100
UTI-20-10p0.cnf,364.4200
aes_32_4_keyfind_1.cnf,50000.0000
aes_32_3_keyfind_1.cnf,2260.1200
traffic_r_sat.cnf,9.3200
sortnet-8-ipc5-h19-sat.cnf,1307.9500
gss-14-s100.cnf,13.2200
blocks-blocks-36-0160-NOTKNOWN.cnf,67.4900
manol-pipe-f7nidw.cnf,48.5200
cube-11-h14-sat.cnf,471.3300
openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1045-NOTKNOWN.cnf,50000.0000
slp-synthesis-aes-top26.cnf,899.4800
aaai10-planning-ipc5-rovers-18-step11.cnf,5.9800
11pipe_11_ooo.cnf,2520.5100
6pipe_6_oooshuffled-assat03-413.cnf,54.2900
hwmcc10-timeframe-expansion-k50-pdtvisns3p00-tseitin.cnf,50000.0000
UR-20-10p1.cnf,1749.9100
aes_32_1_keyfind_1.cnf,0.0100
partial-10-17-s.cnf,2687.6600
hard-25-U-7061.cnf,7.8800
slp-synthesis-aes-bottom25.cnf,50000.0000
UCG-15-10p0.cnf,213.8600
gss-27-s100.cnf,50000.0000
E05F20.cnf,55.9900
countbitsrotate032.cnf,50000.0000
smtlib-qfbv-aigs-rfunit_flat-64-tseitin.cnf,0.6200
hwmcc10-timeframe-expansion-k45-bc57sensorsp1-tseitin.cnf,0.9100
aaai10-planning-ipc5-pathways-17-step20.cnf,179.7200
openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3045-NOTKNOWN.cnf,50000.0000
UR-20-10p0.cnf,2328.7100
smtlib-qfbv-aigs-lfsr_008_063_080-tseitin.cnf,10.2700
9dlx_vliw_at_b_iq6used-assat04-347.cnf,861.8400
openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1035-NOTKNOWN.cnf,50000.0000
slp-synthesis-aes-bottom13.cnf,1766.4800
aes_128_10_keyfind_1.cnf,50000.0000
E02F20.cnf,65.0400
rand_net70-60-10shuffled.cnf,1809.3800
smtlib-qfbv-aigs-lfsr_004_127_112-tseitin.cnf,2.8800
dated-5-13-u.cnf,4002.2400
SAT_datk45.cnf,132.8600
sokoban-sequential-p145-microban-sequential080-SAT.cnf,4943.2200
slp-synthesis-aes-bottom24.cnf,50000.0000
sokoban-sequential-p145-microban-sequential050-NOTKNOWN.cnf,1082.5900
sokoban-sequential-p145-microban-sequential070-NOTKNOWN.cnf,3971.4400
dated-10-17-u.cnf,2820.9300
hwmcc10-timeframe-expansion-k50-pdtvisns2p3-tseitin.cnf,14.2700
smtlib-qfbv-aigs-lfsr_008_079_112-tseitin.cnf,68.4000
E02F17.cnf,54.2100
slp-synthesis-aes-bottom23.cnf,50000.0000
traffic_kkb_unknown.cnf,104.5800
maxxor032.cnf,51.0200
AProVE11-10.cnf,4.0500
partial-5-11-u.cnf,50000.0000
slp-synthesis-aes-bottom22.cnf,50000.0000
maxxororand064.cnf,50000.0000
manol-pipe-c10nidw.cnf,153.4500
hwmcc10-timeframe-expansion-k45-pdtvissoap1-tseitin.cnf,182.1200
slp-synthesis-aes-bottom26.cnf,50000.0000
driverlog3_v01arenamed-assat05-3963.cnf,0.0000
