Instance,claspfolio
slp-synthesis-aes-bottom20.cnf,50000.0000
openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3085-SAT.cnf,91.4400
AProVE11-12.cnf,0.8400
c6288mulmitershuffled-assat03-346.cnf,299.8600
slp-synthesis-aes-top23.cnf,3680.9700
transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed030-NOTKNOWN.cnf,1974.8100
traffic_b_unsat.cnf,101.1200
hwmcc10-timeframe-expansion-k50-pdtviseisenberg2-tseitin.cnf,48.1700
9dlx_vliw_at_b_iq8used-assat04-718.cnf,1856.1600
comb1shuffled.cnf,87.9400
E07N15.cnf,0.0100
vda_gr_rcs_w9shuffled.cnf,0.4800
aaai10-planning-ipc5-rovers-18-step12.cnf,1.6400
ibm-2002-21r-k95.cnf,9.5100
dspam_dump_vc949.cnf,0.8000
rbcl_xits_18_SAT.cnf,35.5000
dme-03-1-k247-unsatshuffled-assat03-407.cnf,50000.0000
aaai10-planning-ipc5-pipesworld-18-step15.cnf,36.3600
smtlib-qfbv-aigs-bin_libsmbclient_vc1228502-tseitin.cnf,3.4700
am_7_7shuffled-assat03-363.cnf,50000.0000
11pipe_k.cnf,337.8000
hwmcc10-timeframe-expansion-k45-pdtviseisenberg1-tseitin.cnf,50.7700
korf-15.cnf,11.6500
countbitsarray04_32.cnf,50000.0000
slp-synthesis-aes-top28.cnf,635.2500
dated-5-11-u.cnf,19.8300
12pipe_bug4_q0used-assat04-723.cnf,35.4900
sha0_36_5.cnf,59.0100
blocks-blocks-37-1150-SAT.cnf,153.9500
homer16shuffled.cnf,1915.1000
smulo064.cnf,50000.0000
E02F22.cnf,238.8900
slp-synthesis-aes-bottom15.cnf,50000.0000
gss-19-s100.cnf,42.4900
eqatreebraun12unsat.cnf,2171.2700
UTI-20-10p0.cnf,595.2600
aes_32_4_keyfind_1.cnf,50000.0000
aes_32_3_keyfind_1.cnf,166.4000
traffic_r_sat.cnf,44.5400
sortnet-8-ipc5-h19-sat.cnf,1031.0600
gss-14-s100.cnf,6.3100
blocks-blocks-36-0160-NOTKNOWN.cnf,196.7200
manol-pipe-f7nidw.cnf,55.3400
cube-11-h14-sat.cnf,403.5500
openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1045-NOTKNOWN.cnf,50000.0000
slp-synthesis-aes-top26.cnf,1012.5300
aaai10-planning-ipc5-rovers-18-step11.cnf,25.9800
11pipe_11_ooo.cnf,2040.8800
6pipe_6_oooshuffled-assat03-413.cnf,33.7900
hwmcc10-timeframe-expansion-k50-pdtvisns3p00-tseitin.cnf,867.5300
UR-20-10p1.cnf,2125.5900
aes_32_1_keyfind_1.cnf,0.0200
partial-10-17-s.cnf,3020.0300
hard-25-U-7061.cnf,5.6000
slp-synthesis-aes-bottom25.cnf,50000.0000
UCG-15-10p0.cnf,191.6400
gss-27-s100.cnf,50000.0000
E05F20.cnf,25.9900
countbitsrotate032.cnf,50000.0000
smtlib-qfbv-aigs-rfunit_flat-64-tseitin.cnf,2.2700
hwmcc10-timeframe-expansion-k45-bc57sensorsp1-tseitin.cnf,1.0000
aaai10-planning-ipc5-pathways-17-step20.cnf,127.5900
openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3045-NOTKNOWN.cnf,50000.0000
UR-20-10p0.cnf,1726.8400
smtlib-qfbv-aigs-lfsr_008_063_080-tseitin.cnf,78.3700
9dlx_vliw_at_b_iq6used-assat04-347.cnf,454.1300
openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1035-NOTKNOWN.cnf,50000.0000
slp-synthesis-aes-bottom13.cnf,126.8400
aes_128_10_keyfind_1.cnf,50000.0000
E02F20.cnf,66.3300
rand_net70-60-10shuffled.cnf,55.3800
smtlib-qfbv-aigs-lfsr_004_127_112-tseitin.cnf,16.2500
dated-5-13-u.cnf,4328.4300
SAT_datk45.cnf,171.1100
sokoban-sequential-p145-microban-sequential080-SAT.cnf,3065.0300
slp-synthesis-aes-bottom24.cnf,50000.0000
sokoban-sequential-p145-microban-sequential050-NOTKNOWN.cnf,1248.3200
sokoban-sequential-p145-microban-sequential070-NOTKNOWN.cnf,3246.8300
dated-10-17-u.cnf,2418.8800
hwmcc10-timeframe-expansion-k50-pdtvisns2p3-tseitin.cnf,8.4600
smtlib-qfbv-aigs-lfsr_008_079_112-tseitin.cnf,33.1500
E02F17.cnf,38.3200
slp-synthesis-aes-bottom23.cnf,50000.0000
traffic_kkb_unknown.cnf,110.6900
maxxor032.cnf,54.6900
AProVE11-10.cnf,5.8800
partial-5-11-u.cnf,50000.0000
slp-synthesis-aes-bottom22.cnf,50000.0000
maxxororand064.cnf,50000.0000
manol-pipe-c10nidw.cnf,174.1300
hwmcc10-timeframe-expansion-k45-pdtvissoap1-tseitin.cnf,217.1600
slp-synthesis-aes-bottom26.cnf,50000.0000
driverlog3_v01arenamed-assat05-3963.cnf,0.0000
traffic_3_uc_sat.cnf,74.3900
transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed040-NOTKNOWN.cnf,1692.6400
rand_net60-30-1shuffled.cnf,0.1400
SAT_datk80.cnf,201.6300
gss-16-s100.cnf,14.0300
smtlib-qfbv-aigs-servers_slapd_a_vc149789-tseitin.cnf,3.9600
ibm-2004-23-k100.cnf,104.6400
SAT_datk85.cnf,260.7200
aaai10-planning-ipc5-pipesworld-12-step15.cnf,50.3800
smtlib-qfbv-aigs-bin_libmsrpc_vc1225336-tseitin.cnf,2.4900
rbcl_xits_15_SAT.cnf,1.0100
UTI-20-10t1.cnf,32.6800
aes_64_4_keyfind_1.cnf,50000.0000
aes_128_2_keyfind_1.cnf,50000.0000
dp04u03shuffled.cnf,0.0200
1dlx_c_iq60_a.cnf,1135.1100
q_query_3_l46_lambda.cnf,91.5300
slp-synthesis-aes-top30.cnf,149.4300
hwmcc10-timeframe-expansion-k50-eijkbs6669-tseitin.cnf,1774.8600
q_query_3_L150_colisat.cnf,128.6700
valves-gates-1-k617-unsatshuffled-assat03-412.cnf,2009.2800
E00X23.cnf,2585.3100
gus-md5-12.cnf,50000.0000
allused-assat04-986.cnf,28.3000
eqatreebraun11unsat.cnf,522.4500
q_query_3_L70_colisat.cnf,56.1800
bc57-sensors-1-k303-unsatshuffled-assat03-406.cnf,822.3300
smtlib-qfbv-aigs-VS3-benchmark-S2-tseitin.cnf,50000.0000
aaai10-planning-ipc5-pipesworld-27-step14.cnf,142.3200
vmpc_34renamed-assat05-1926.cnf,2913.3000
slp-synthesis-aes-bottom17.cnf,50000.0000
partial-10-15-s.cnf,191.0900
hwmcc10-timeframe-expansion-k50-bc57sensorsp2-tseitin.cnf,1.5900
gss-22-s100.cnf,47.7400
velev-pipe-o-uns-11-6.cnf,26.9300
