448.43,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,1987.25,5000,5000,5000,5000,5000,5000,5000,5000,5000,1113.31,5000,1964.33,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,459.17,5000,5000,5000,784.68,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,22.09,5000,2
5000,5000,5000,5000,5000,585.01,5000,5000,52.16,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,1176.52,351.39,5000,1932.6,5000,5000,283.35,5000,5000,1.11,5000,0.01
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,884,5000,5000,5000,5000,5000,989.76,5000,5000,6.51,5000,49.32
5000,5000,5000,5000,98.11,5000,5000,5000,5000,5000,2364.29,5000,702.96,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,92.85,5000,5000,5000,5000,2088.99,5000,5000,0.12,5000,0.05
5000,5000,5000,5000,390.45,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,84.56,86.43,84.54,5000,5000,5000,5000,5000,5000,1699.56,5000,5000,5000,5000,5000,1.11,5000,0.16
1185.71,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,1968.65,5000,441.7,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,2244.16,5000,5000,0.42,5000,0.03
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,2315.98,5000,5000,5000,5000,5000,5000,5000,5000,115.61,5000,5000,5000,5000,5000,5000,5000,0.47,5000,0.01
5000,94.7,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,162.58,5000,430.68
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,347.76,351.31,361.03,5000,1692.35,5000,509.52,5000,1331.29,5000,5000,5000,5000,5000,5000,4.03,5000,1.04
1414.97,5000,5000,5000,5000,5000,853.95,5000,5000,5000,5000,5000,1334.32,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,300.16,5000,5000,5000,5000,5000,5000,5000,5000,5000,0.47,5000,1.52
