443.92,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,1168.95,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,460.41,5000,5000,5000,794.8,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,22.38,5000,2.03
5000,5000,5000,5000,5000,592.74,5000,5000,55.15,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,361.3,5000,5000,5000,5000,286.38,5000,5000,1.14,5000,0.01
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,992.28,5000,5000,6.32,5000,49.62
5000,5000,5000,5000,98.52,5000,5000,5000,5000,5000,5000,5000,703.83,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,90.2,5000,5000,5000,5000,5000,5000,5000,0.14,5000,0.05
5000,5000,5000,5000,390.99,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,84.62,83.47,84.72,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,1.12,5000,0.16
1186.53,5000,5000,5000,5000,5000,5000,5000,5000,5000,320.75,5000,5000,5000,5000,5000,5000,5000,5000,5000,442.86,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,0.43,5000,0.03
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,1421.96,111.6,5000,5000,5000,5000,5000,5000,5000,0.48,5000,0.01
5000,94.94,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,161.72,5000,432.43
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,348.43,341.57,360.41,5000,5000,5000,511.31,5000,1339.56,5000,5000,5000,5000,5000,5000,4.05,5000,1.04
1412,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,1384.61,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,300.54,5000,5000,5000,5000,5000,5000,5000,5000,5000,0.48,5000,1.54
1093.9,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,0.42,5000,0.04
5000,5000,5000,5000,5000,5000,5000,5000,1617.54,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,34.52,1138.72,5000,1498.94,0.72,5000,0.08
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,185.89,176.52,179.29,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,0.61,5000,0
5000,5000,5000,5000,5000,135.28,5000,5000,1206.88,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,638.98,5000,5000,5000,5000,5000,5000,5000,5000,5000,0.18,1389.87,0.41
633.39,5000,5000,5000,5000,5000,5000,5000,37.9,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,508.7,5000,5000,5000,5000,926.56,5000,5000,5000,5000,5000,1.07,5000,0.3
463.74,5000,738.28,5000,5000,5000,166.35,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,389.29,15.45,5000,5000,0.65,5000,0.33
954.58,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,469.05,5000,5000,5000,821.02,203.98,5000,5000,5000,5000,0.5,5000,0.48
1251.02,5000,5000,5000,5000,5000,235.85,5000,5000,5000,5000,5000,254.39,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,446.87,5000,5000,5000,5000,5000,110.78,5000,243.02,0.46,5000,0.38
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,489.85,5000,5000,5000,5000,5000,5000,5000,1.12,5000,0.76
5000,5000,5000,5000,5000,5000,321.69,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,672.4,5000,1245.51,5000,5000,5000,5000,5000,3.47,1518.14,5000,5000,13.06,5000,4.35
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
376.46,1500.65,5000,607.62,251.38,5000,219.56,926.58,1011.15,84.45,324.29,5000,3.49,522.99,506.4,5000,5000,377.34,340.51,222.6,232.33,218.01,218.21,218.03,404.47,396.56,433.77,397.24,937.95,939.28,520.34,301.02,476.55,5000,5000,221.66,5000,5000,5000
