@RELATION ALGORITHM_RUNS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE runtime NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
sat/10pipe_k.cnf,1,abcdSAT_drup,2131.43,ok
sat/10pipe_k.cnf,1,BeansAndEggs,1133.17,ok
sat/10pipe_k.cnf,1,CHBR_glucose,810.79,ok
sat/10pipe_k.cnf,1,CHBR_glucose_tuned,826.41,ok
sat/10pipe_k.cnf,1,cmsat5_autotune2,909.29,ok
sat/10pipe_k.cnf,1,cmsat5_main2,5000,timeout
sat/10pipe_k.cnf,1,COMiniSatPSChandrasekharDRUP,511.55,ok
sat/10pipe_k.cnf,1,GHackCOMSPS_DRUP,425.39,ok
sat/10pipe_k.cnf,1,glucose,376.13,ok
sat/10pipe_k.cnf,1,glucose_hack_kiel_newScript,5000,timeout
sat/10pipe_k.cnf,1,Glucose_nbSat,595.09,ok
sat/10pipe_k.cnf,1,glue_alt,2599.83,ok
sat/10pipe_k.cnf,1,glueminisat.2210.81.main,1041.62,ok
sat/10pipe_k.cnf,1,gulch,1966.93,ok
sat/10pipe_k.cnf,1,Lingelingbbcmain,305.44,ok
sat/10pipe_k.cnf,1,MapleCMS,445.18,ok
sat/10pipe_k.cnf,1,MapleCOMSPS_CHB_DRUP,381.98,ok
sat/10pipe_k.cnf,1,MapleCOMSPS_DRUP,2734.95376041138,ok
sat/10pipe_k.cnf,1,MapleCOMSPS_LRB_DRUP,395.19,ok
sat/10pipe_k.cnf,1,MapleGlucose,3506.67,ok
sat/10pipe_k.cnf,1,Riss6,5000,timeout
sat/10pipe_k.cnf,1,Splatz06vmain,216.17,ok
sat/10pipe_k.cnf,1,tb_glucose,994.16,ok
sat/10pipe_k.cnf,1,tc_glucose,1367.79,ok
sat/10pipe_k.cnf,1,YALSAT03r,5000,timeout
sat/14pipe_q0_k.cnf,1,abcdSAT_drup,1450.32,ok
sat/14pipe_q0_k.cnf,1,BeansAndEggs,1325.43,ok
sat/14pipe_q0_k.cnf,1,CHBR_glucose,1073.4,ok
sat/14pipe_q0_k.cnf,1,CHBR_glucose_tuned,1083.98,ok
sat/14pipe_q0_k.cnf,1,cmsat5_autotune2,3617.84,ok
sat/14pipe_q0_k.cnf,1,cmsat5_main2,5000,timeout
sat/14pipe_q0_k.cnf,1,COMiniSatPSChandrasekharDRUP,1263.22,ok
sat/14pipe_q0_k.cnf,1,GHackCOMSPS_DRUP,1203.97,ok
sat/14pipe_q0_k.cnf,1,glucose,977.66,ok
sat/14pipe_q0_k.cnf,1,glucose_hack_kiel_newScript,1517.51,ok
sat/14pipe_q0_k.cnf,1,Glucose_nbSat,1513.41,ok
sat/14pipe_q0_k.cnf,1,glue_alt,2887.69,ok
sat/14pipe_q0_k.cnf,1,glueminisat.2210.81.main,1112.85,ok
sat/14pipe_q0_k.cnf,1,gulch,1598.93,ok
sat/14pipe_q0_k.cnf,1,Lingelingbbcmain,669.34,ok
sat/14pipe_q0_k.cnf,1,MapleCMS,913.15,ok
sat/14pipe_q0_k.cnf,1,MapleCOMSPS_CHB_DRUP,1103.54,ok
sat/14pipe_q0_k.cnf,1,MapleCOMSPS_DRUP,3176.22,ok
sat/14pipe_q0_k.cnf,1,MapleCOMSPS_LRB_DRUP,1878.24,ok
sat/14pipe_q0_k.cnf,1,MapleGlucose,5000,timeout
sat/14pipe_q0_k.cnf,1,Riss6,5000,timeout
sat/14pipe_q0_k.cnf,1,Splatz06vmain,384.998940636925,ok
sat/14pipe_q0_k.cnf,1,tb_glucose,1460.8,ok
sat/14pipe_q0_k.cnf,1,tc_glucose,1485.99,ok
sat/14pipe_q0_k.cnf,1,YALSAT03r,5000,timeout
sat/16pipe_16_ooo.cnf,1,abcdSAT_drup,5000,timeout
sat/16pipe_16_ooo.cnf,1,BeansAndEggs,5000,timeout
sat/16pipe_16_ooo.cnf,1,CHBR_glucose,5000,timeout
sat/16pipe_16_ooo.cnf,1,CHBR_glucose_tuned,5000,timeout
sat/16pipe_16_ooo.cnf,1,cmsat5_autotune2,5000,timeout
sat/16pipe_16_ooo.cnf,1,cmsat5_main2,5000,timeout
sat/16pipe_16_ooo.cnf,1,COMiniSatPSChandrasekharDRUP,5000,timeout
sat/16pipe_16_ooo.cnf,1,GHackCOMSPS_DRUP,5000,timeout
sat/16pipe_16_ooo.cnf,1,glucose,5000,timeout
sat/16pipe_16_ooo.cnf,1,glucose_hack_kiel_newScript,5000,timeout
sat/16pipe_16_ooo.cnf,1,Glucose_nbSat,5000,timeout
sat/16pipe_16_ooo.cnf,1,glue_alt,5000,timeout
sat/16pipe_16_ooo.cnf,1,glueminisat.2210.81.main,5000,timeout
sat/16pipe_16_ooo.cnf,1,gulch,5000,timeout
sat/16pipe_16_ooo.cnf,1,Lingelingbbcmain,5000,timeout
sat/16pipe_16_ooo.cnf,1,MapleCMS,5000,timeout
sat/16pipe_16_ooo.cnf,1,MapleCOMSPS_CHB_DRUP,5000,timeout
sat/16pipe_16_ooo.cnf,1,MapleCOMSPS_DRUP,5000,timeout
