InstanceName,abcdsat_r18,CaDiCaL,Candy,cms55-main-all4fixed,COMiniSatPS_Pulsar_drup,expGlucose,expMC_LRB_VSIDS_Switch,expMC_LRB_VSIDS_Switch_2500,expMC_VSIDS_LRB_Switch_2500,GHackCOMSPS_drup,glu_mix,glucose4.2.1,Glucose_Hack_Kiel_fastBVE,glucose-3.0_PADC_10,glucose-3.0_PADC_3,glucose3.0,gluHack,inIDGlucose,Lingeling,Maple_CM,Maple_CM_Dist,Maple_CM_ordUIP,Maple_CM_ordUIP+,Maple_LCM_M1,Maple_LCM_Scavel_200_fix2,Maple_LCM_Scavel_fix2,Maple_LCM+BCrestart,Maple_LCM+BCrestart_M1,MapleCOMSPS_CHB_VSIDS_drup,MapleCOMSPS_LRB_VSIDS_drup,MapleCOMSPS_LRB_VSIDS_2_fix,MapleLCMDistChronoBT,Minisat-v2.2.0-106-ge2dd095,Riss7.1-fix,smallsat,Sparrow2Riss-2018-fixfix,YalSAT
sat/5or7mod8.rules.7-7.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/6-3-8.cnf,5000,5000,5000,5000,5000,5000,5000,5000,982.54,87.09,5000,3.48,5000,5000,5000,5000,5000,5000,210.08,196.63,5000,5000,241.7,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,209.96,5000,5000
sat/6-4-6.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/6-4-7.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/6-5-6.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/7-4-7.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/7-5-6.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/8-4-10.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/8-4-8.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/8-4-9.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/8-5-6.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/9-4-10.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/9-4-9.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/a_rphp035_05.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/a_rphp045_05.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/a_rphp055_04.cnf,5000,149.85,5000,5000,5000,5000,5000,5000,5000,221.85,5000,212.71,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,247.28,5000,5000,5000,5000,5000,5000,5000,5000,226.13,5000,5000
sat/a_rphp056_05.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/a_rphp065_04.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/a_rphp085_04.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/a_rphp098_04.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/ad-A-3-7-17.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/ae_rphp035_05.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/ae_rphp045_05.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/ae_rphp055_04.cnf,5000,149.58,5000,5000,211.08,5000,5000,135.16,5000,173.69,124.89,141.13,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,201,244.81,5000,5000,5000,5000,5000,5000,5000,5000,211.88,5000,5000
sat/ae_rphp056_05.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/ae_rphp062_05.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/ae_rphp075_04.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/ae_rphp095_04.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,142.48,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/apn-sbox5-cut3-symmbreak.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/apn-sbox5-cut4-symmbreak.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/apn-sbox5-cut5-symmbreak.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/apn-sbox6-cut3-helpbox23.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/apn-sbox6-cut3-helpbox26.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,125.66,5000,5000,5000,127.45,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/apn-sbox6-cut3-helpbox28.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,185.56,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,135.19,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/apn-sbox6-cut3-helpbox29.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,134.22,193.28,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/apn-sbox6-cut3-helpbox30.cnf,5000,5000,5000,204.34,5000,5000,5000,5000,5000,5000,5000,5000,5000,57.74,58.28,5000,5000,5000,5000,243.8,5000,243.63,242.3,5000,5000,5000,5000,222.59,195.24,5000,5000,5000,5000,5000,233.71,5000,5000
sat/apn-sbox6-cut3-helpbox31.cnf,5000,5000,5000,5000,193.62,5000,5000,5000,5000,5000,5000,220.61,93,5000,5000,107.38,1144.01,5000,105,182.21,5000,182.08,181.08,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,147.01,5000,5000,5000
sat/apn-sbox6-cut4-helpbox23.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/apn-sbox6-cut4-helpbox26.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,248.4,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/apn-sbox6-cut4-helpbox28.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/apn-sbox6-cut4-helpbox29.cnf,5000,5000,5000,5000,5000,5000,5000,5000,218.35,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/apn-sbox6-cut4-helpbox30.cnf,90.41,5000,5000,5000,121.22,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,11.9,5000,5000,209.2,5000,208.78,207.35,5000,205.68,160.19,102.34,196.89,5000,5000,175.13,199.05,5000,5000,5000,5000,5000
sat/apn-sbox6-cut4-helpbox31.cnf,5000,5000,5000,5000,30.95,5000,5000,5000,1853.26,93.27,5000,218.73,5000,5000,5000,5000,210.94,37.23,5000,5000,5000,5000,5000,80.84,5000,168.25,5000,5000,152.13,248.59,5000,5000,5000,5000,5000,5000,5000
sat/apn-sbox6-cut5-helpbox23.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/apn-sbox6-cut5-helpbox26.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/apn-sbox6-cut5-helpbox28.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/apn-sbox6-cut5-helpbox29.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/apn-sbox6-cut5-helpbox30.cnf,5000,5000,5000,5000,5000,5000,5000,5000,217.45,173.52,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,181.5,5000,5000,5000,5000,5000,5000,5000,5000,174.68,5000,5000
sat/assoc_mult_err_3.c.cnf,56.87,33.14,85.67,55.84,59.68,100.01,108.93,86.6,77.49,102.07,5000,89.23,108.3,5000,5000,5000,159.65,5000,65.71,88.86,87.43,90.94,90.12,86.74,91.2,90.02,96.04,85.85,77.8,95.17,107.12,88.18,144.62,5000,39.84,5000,5000
sat/assoc2.c.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/avg_true-unreach-call.i.cnf,5000,115.82,5000,134.41,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,151.87,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/ax-d-4-7-5.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/bibd-16-80-15-3-2_glb.cnf,1.83,1.06,59.18,31.63,5.93,203.26,6.51,4.5,42.32,8.93,59.36,64.44,50.86,73.49,73.08,51.26,2.41,6.46,34.41,11.37,15.28,11.54,11.45,5.1,45.92,44.38,3.95,5.06,47.12,5.6,4.49,30.96,6.35,33.72,3.03,5000,5000
sat/bibd-19-57-9-3-1_glb.cnf,0.41,0.67,5000,21.5,0.15,5000,3.77,10.55,58.17,5000,124.46,239.74,64.12,50.01,49.91,64.6,5000,185.34,5.5,4.88,21.89,4.91,4.94,5.54,31.78,31.26,4.9,5.57,24.16,13.08,3.58,37.04,5000,148.22,0.32,5000,5000
sat/bibd-8-70-35-4-15_glb.cnf,35.73,27.51,26.28,22,20.1,54.95,77.8,28.47,59.1,15.26,29.51,51.04,53.99,36.43,36.48,55.62,21.56,44.57,76.54,33.26,34.99,37.63,37.3,35.75,25.36,30.29,30.91,35.43,5000,51.59,17.35,14.47,60.94,55.48,25.21,5000,5000
sat/bx-d-4-7-6.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,82.38,5000,5000,5000
sat/bx-d-4-7-8.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,8.08,5000,228.67,5000
sat/by-alt-5-7.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,53.92,5000,5000,5000
sat/by-X-2-7-100.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/bz-X-4-7-6.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,227.58,5000,5000,5000
sat/C3-2-31.cnf,17.46,58.87,173.3,62.94,35.01,65.17,43.36,35.56,157.63,39.89,37.84,40.24,44.09,51.24,51.57,44.1,37.46,38.86,5000,42.48,43.61,42.7,42.23,34.82,43.13,43.1,36.47,35.13,57.67,40.55,35.67,40.09,31.66,77.32,39.26,5000,5000
sat/Cake_8_16.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/Cake_9_19.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/Cake_9_20.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/cannonball-opt-y.rules.4-10.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/cms-scheel-md4-families-r24-c4-p4-9-13-18.cnf,5000,5000,5000,5000,5000,5000,5000,79.26,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/cms-scheel-md4-families-r24-c4-p6-13-17-19.cnf,5000,5000,5000,5000,5000,5000,175.99,72.64,2572.81,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,115.93,49.07,5000,5000,5000,59.94,119.97,5000,5000,5000,5000,178.65,5000,5000,5000,5000,5000,5000
sat/cms-scheel-md4-families-r24-c5-p0-5-11-13-18.cnf,5000,5000,5000,173.09,5000,5000,5000,5000,2536.77,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,94.15,106.83,125.14,5000,94.31,5000,213.69,63.57,92.76,5000,5000,5000,5000,5000
sat/cms-scheel-md4-families-r24-c5-p0-7-10-15-19.cnf,46.99,34.67,42.19,0.05,6.73,5000,17.72,7.57,1202.6,0.13,20.02,226.35,203.34,194,194.12,205.71,110.33,79.11,5000,9.95,11.29,21.87,21.68,9.6,14.44,14.19,8.77,9.63,59.11,12.88,7.48,7.06,100.43,5000,4.55,5000,5000
sat/cms-scheel-md4-families-r24-c5-p1-5-10-12-18.cnf,1.31,1.29,5000,28.22,5000,5000,5000,24.81,2490.66,5000,5000,5000,5000,5000,5000,5000,5000,5000,7.5,112.24,0.54,5000,5000,78.01,52.04,109.63,0.35,79.47,0.47,0.37,70.15,48.96,5000,1.33,5000,5000,5000
sat/cms-scheel-md4-families-r24-c5-p1-8-13-18-19.cnf,99,5000,5000,203.19,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,244.26,130.05,5000,5000,102.86,196.39,5000,5000,5000,5000,5000,5000
sat/cms-scheel-md4-families-r24-c5-p1-8-9-16-19.cnf,0.73,0.97,5000,4.32,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,4.26,5000,5000,5000,5000,125.8,74.09,49.25,5000,98.02,5000,5000,5000,5000,5000,5000,5000,5000,5000
