Instance,claspfolio
causal_n7_i7_N1000_uai14_harddeps_int.wcnf,90.6500
g3_n26e25_n27e26_n42e48.wcnf,861.4600
g7_n13e12_n13e12_n13e12_n13e12_n14e13_n15e14_n24e31.wcnf,57.4800
b21_C-mbd14-0205.wcnf,3.7200
normalized-f20c10b_005_area_delay.wcnf,19.9900
TWComp_eil51tsp_N51.wcnf,380.0400
threshold128_3.wcnf,1.0200
rev66-20.wcnf,36000.0000
adult_train_5_CNF_2_1.wcnf,36000.0000
d4.wcnf,36000.0000
rand179_l2.wcnf,1.2000
rsdecoder_fsm1dimacsfiltered.wcnf,367.0700
threshold128_2.wcnf,56.7600
extension-enforcement_non-strict_stb_200_01_4_10_4.wcnf,127.2100
frb40-19-4partial.wcnf,68.3700
house-votes-84.wcnf,73.1700
gen_add_4_33.wcnf,0.2600
TWComp_huck_N74.wcnf,5.9400
TWComp_miles500_N128.wcnf,524.1500
gen_cvc-add3-carry2-gadget_9999.wcnf,1.1200
MinFill_R10_anna.wcnf,3.1100
divider-problemdimacs_2filtered.wcnf,10.7300
extension-enforcement_non-strict_stb_200_005_4_10_4.wcnf,1610.4400
normalized-5xp1bopbmsat.wcnf,0.2600
sudoku-debugdimacs.wcnf,3.2300
rev66-24.wcnf,36000.0000
TWComp_jean_N77.wcnf,6.7600
kbtree9_7_3_5_90_5wcsp.wcnf,20.4700
cnf8p7.wcnf,30.4500
uaq-plb-nr250-nc83-n5-k2-rpp3-ppr5-plb90.wcnf,266.4900
wqueens18_16wcspdir.wcnf,7.2100
sbox_8.wcnf,36000.0000
SAT_RACE08__cnf__ibm-2004-01-k90cnfwcnf10.wcnf,9.7500
3col140_5_2shuffledcnf.wcnf,13.3700
SAT11__application__jarvisalo__AAAI2010-SATPlanning__aaai10-planning-ipc5-pipesworld-12-step16cnfwcnf8.wcnf,5.6200
vga-debugdimacs.wcnf,361.8100
extension-enforcement_non-strict_stb_200_005_3_10_0.wcnf,36000.0000
b17_C-mbd14-0370.wcnf,5.7700
AES1-40-6.wcnf,2.4400
frb35-17-3partial.wcnf,1.8500
s38584_nan_explicit_27_0.wcnf,157.4800
3col140_5_9shuffledcnf.wcnf,16.6600
tae.wcnf,263.7700
b20_C-mbd14-0255.wcnf,4.7400
extension-enforcement_non-strict_stb_200_005_0_10_3.wcnf,117.1300
ram_k3_n10ra0.wcnf,36000.0000
gen_square_5_299.wcnf,21.7900
heatShock_WT_121_12lpsm-extracted.wcnf,361.1500
geffe128_4.wcnf,6.2100
b21-s_PathRelaxation_FS_42.wcnf,3.3100
UAutomizer_NestedRecursion_2b_false-termination_true-valid-memsafetyc_Abstraction2.wcnf,0.6800
15tree401posib.wcnf,13.9200
hungarian.wcnf,36000.0000
gen_mult_3_6_399.wcnf,2.2000
gen_mult_3_5_399.wcnf,2.9900
toms_test_0_CNF_4_1.wcnf,36000.0000
kbtree9_7_3_5_90_4wcsp.wcnf,12.6600
uaq-nr-nr130-nc43-n3-k2-rpp4-ppr2-plb50.wcnf,0.6600
cnf18p4.wcnf,106.4500
s38584_nan_explicit_33_0.wcnf,124.0800
normalized-ssa7552-159opbmsat.wcnf,0.5100
g3_n34e43_n59e60_n71e84.wcnf,35.9500
p_hat300-1clq.wcnf,4.0500
ac97_ctrl-debugdimacs.wcnf,0.6200
TWComp_mulsoli5-pp_N119.wcnf,1381.2100
wolfram80_1.wcnf,26.5500
normalized-f2000.wcnf,36000.0000
heatShock_WT_196_12lpsm-extracted.wcnf,3.0500
b14-s_PathRelaxation_FS_46.wcnf,0.2300
atcoss_sugar_18.wcnf,36000.0000
ionosphere_train_1_CNF_5_1.wcnf,36000.0000
TWComp_myciel4_N23.wcnf,8.7500
sudoku.wcnf,365.0400
g4_n47e57_n58e61_n133e169_n141e184.wcnf,36.0200
15tree701p.wcnf,10.0100
rev66-10.wcnf,105.4000
wb_conmax3dimacsfiltered.wcnf,181.2300
SAT_RACE06__velev-pipe-sat-10-b9cnfwcnf2.wcnf,391.0800
causal_n7_i10_N1000_uai14_constant_int.wcnf,22.1000
maxcut-140-630-07-48.wcnf,36000.0000
mul_8_11.wcnf,36000.0000
cnf18t9.wcnf,21.9800
b14-s_PathRelaxation_FS_14.wcnf,0.2700
we.wcnf,36000.0000
cnf9p10.wcnf,44.6400
TWComp_win95pts_N76.wcnf,6.5600
b21_C-mbd14-0217.wcnf,4.2600
3col140_5_8shuffledcnf.wcnf,10.9100
s38584_nan_explicit_13_0.wcnf,337.0000
MinFill_R0_myciel7.wcnf,36000.0000
frb40-19-1partial.wcnf,6.6000
p_hat300-3clq.wcnf,36000.0000
ram_k3_n12ra0.wcnf,36000.0000
SAT11__application__jarvisalo__AAAI2010-SATPlanning__aaai10-planning-ipc5-pipesworld-12-step16cnfwcnf7.wcnf,7.0600
causal_n6_i8_N1000_uai14_constant_int.wcnf,2.4400
b14_C-mbd14-0225.wcnf,25.5900
15tree301posib.wcnf,18.6700
b22_C-mbd14-0240.wcnf,9.5800
