@RELATION ALGORITHM_RUNS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE runtime NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
11pipe_11_ooo.cnf,1,glucose_2.0,5000,timeout
11pipe_11_ooo.cnf,1,glueminisat-2.2.5,2729.63,ok
11pipe_11_ooo.cnf,1,lingeling-587f-4882048-110513,1941.55,ok
11pipe_11_ooo.cnf,1,minisathackcir_minisat_2011.05.13_simp_,5000,timeout
11pipe_11_ooo.cnf,1,minisathackcontrasat_2011.03.02,5000,timeout
11pipe_11_ooo.cnf,1,minisathackEBMiniSAT_2011.03.02,5000,timeout
11pipe_11_ooo.cnf,1,minisathackLR_GL_SHR_2011.03.02,5000,timeout
11pipe_11_ooo.cnf,1,minisathackMiniSAT_2.2.0.agile.26,5000,timeout
11pipe_11_ooo.cnf,1,minisathackminisat_psm_2011.04.01,5000,timeout
11pipe_11_ooo.cnf,1,minisathackreferenceminisat_2.2.0,5000,timeout
11pipe_11_ooo.cnf,1,MPhaseSAT64,5000,timeout
11pipe_11_ooo.cnf,1,rcl_2011.04.01,5000,timeout
11pipe_11_ooo.cnf,1,RestartSAT_B95,5000,timeout
11pipe_11_ooo.cnf,1,SAT09referencesolverprecosat_236,2430.48,ok
11pipe_k.cnf,1,glucose_2.0,5000,timeout
11pipe_k.cnf,1,glueminisat-2.2.5,588.88,ok
11pipe_k.cnf,1,lingeling-587f-4882048-110513,485.36,ok
11pipe_k.cnf,1,minisathackcir_minisat_2011.05.13_simp_,767.63,ok
11pipe_k.cnf,1,minisathackcontrasat_2011.03.02,681.09,ok
11pipe_k.cnf,1,minisathackEBMiniSAT_2011.03.02,5000,timeout
11pipe_k.cnf,1,minisathackLR_GL_SHR_2011.03.02,256.09,ok
11pipe_k.cnf,1,minisathackMiniSAT_2.2.0.agile.26,5000,timeout
11pipe_k.cnf,1,minisathackminisat_psm_2011.04.01,5000,timeout
11pipe_k.cnf,1,minisathackreferenceminisat_2.2.0,5000,timeout
11pipe_k.cnf,1,MPhaseSAT64,1967.40,ok
11pipe_k.cnf,1,rcl_2011.04.01,5000,timeout
11pipe_k.cnf,1,RestartSAT_B95,465.68,ok
11pipe_k.cnf,1,SAT09referencesolverprecosat_236,1498.96,ok
12pipe_bug4_q0used-assat04-723.cnf,1,glucose_2.0,204.43,ok
12pipe_bug4_q0used-assat04-723.cnf,1,glueminisat-2.2.5,38.82,ok
12pipe_bug4_q0used-assat04-723.cnf,1,lingeling-587f-4882048-110513,33.65,ok
12pipe_bug4_q0used-assat04-723.cnf,1,minisathackcir_minisat_2011.05.13_simp_,147.56,ok
12pipe_bug4_q0used-assat04-723.cnf,1,minisathackcontrasat_2011.03.02,34.89,ok
12pipe_bug4_q0used-assat04-723.cnf,1,minisathackEBMiniSAT_2011.03.02,31.59,ok
12pipe_bug4_q0used-assat04-723.cnf,1,minisathackLR_GL_SHR_2011.03.02,29.92,ok
12pipe_bug4_q0used-assat04-723.cnf,1,minisathackMiniSAT_2.2.0.agile.26,40.79,ok
12pipe_bug4_q0used-assat04-723.cnf,1,minisathackminisat_psm_2011.04.01,10.62,ok
12pipe_bug4_q0used-assat04-723.cnf,1,minisathackreferenceminisat_2.2.0,5.72,ok
12pipe_bug4_q0used-assat04-723.cnf,1,MPhaseSAT64,10.90,ok
12pipe_bug4_q0used-assat04-723.cnf,1,rcl_2011.04.01,52.07,ok
12pipe_bug4_q0used-assat04-723.cnf,1,RestartSAT_B95,23.16,ok
12pipe_bug4_q0used-assat04-723.cnf,1,SAT09referencesolverprecosat_236,33.81,ok
12pipe_bug6_q0used-assat04-725.cnf,1,glucose_2.0,50.74,ok
12pipe_bug6_q0used-assat04-725.cnf,1,glueminisat-2.2.5,35.47,ok
12pipe_bug6_q0used-assat04-725.cnf,1,lingeling-587f-4882048-110513,13.38,ok
12pipe_bug6_q0used-assat04-725.cnf,1,minisathackcir_minisat_2011.05.13_simp_,1.55,ok
12pipe_bug6_q0used-assat04-725.cnf,1,minisathackcontrasat_2011.03.02,29.79,ok
12pipe_bug6_q0used-assat04-725.cnf,1,minisathackEBMiniSAT_2011.03.02,37.65,ok
12pipe_bug6_q0used-assat04-725.cnf,1,minisathackLR_GL_SHR_2011.03.02,28.14,ok
12pipe_bug6_q0used-assat04-725.cnf,1,minisathackMiniSAT_2.2.0.agile.26,30.47,ok
12pipe_bug6_q0used-assat04-725.cnf,1,minisathackminisat_psm_2011.04.01,12.62,ok
12pipe_bug6_q0used-assat04-725.cnf,1,minisathackreferenceminisat_2.2.0,1.29,ok
12pipe_bug6_q0used-assat04-725.cnf,1,MPhaseSAT64,12.08,ok
12pipe_bug6_q0used-assat04-725.cnf,1,rcl_2011.04.01,13.60,ok
12pipe_bug6_q0used-assat04-725.cnf,1,RestartSAT_B95,1.29,ok
12pipe_bug6_q0used-assat04-725.cnf,1,SAT09referencesolverprecosat_236,26.06,ok
1dlx_c_iq57_a.cnf,1,glucose_2.0,983.26,ok
1dlx_c_iq57_a.cnf,1,glueminisat-2.2.5,523.08,ok
1dlx_c_iq57_a.cnf,1,lingeling-587f-4882048-110513,895.01,ok
1dlx_c_iq57_a.cnf,1,minisathackcir_minisat_2011.05.13_simp_,835.14,ok
1dlx_c_iq57_a.cnf,1,minisathackcontrasat_2011.03.02,544.18,ok
1dlx_c_iq57_a.cnf,1,minisathackEBMiniSAT_2011.03.02,943.97,ok
1dlx_c_iq57_a.cnf,1,minisathackLR_GL_SHR_2011.03.02,605.29,ok
1dlx_c_iq57_a.cnf,1,minisathackMiniSAT_2.2.0.agile.26,1151.67,ok
1dlx_c_iq57_a.cnf,1,minisathackminisat_psm_2011.04.01,5000,timeout
1dlx_c_iq57_a.cnf,1,minisathackreferenceminisat_2.2.0,1885.24,ok
1dlx_c_iq57_a.cnf,1,MPhaseSAT64,1238.10,ok
1dlx_c_iq57_a.cnf,1,rcl_2011.04.01,5000,timeout
1dlx_c_iq57_a.cnf,1,RestartSAT_B95,2810.70,ok
1dlx_c_iq57_a.cnf,1,SAT09referencesolverprecosat_236,1828.33,ok
1dlx_c_iq60_a.cnf,1,glucose_2.0,1452.79,ok
1dlx_c_iq60_a.cnf,1,glueminisat-2.2.5,760.48,ok
1dlx_c_iq60_a.cnf,1,lingeling-587f-4882048-110513,1311.69,ok
1dlx_c_iq60_a.cnf,1,minisathackcir_minisat_2011.05.13_simp_,1141.05,ok
1dlx_c_iq60_a.cnf,1,minisathackcontrasat_2011.03.02,644.08,ok
1dlx_c_iq60_a.cnf,1,minisathackEBMiniSAT_2011.03.02,1278.36,ok
1dlx_c_iq60_a.cnf,1,minisathackLR_GL_SHR_2011.03.02,760.63,ok
1dlx_c_iq60_a.cnf,1,minisathackMiniSAT_2.2.0.agile.26,1058.61,ok
1dlx_c_iq60_a.cnf,1,minisathackminisat_psm_2011.04.01,5000,timeout
1dlx_c_iq60_a.cnf,1,minisathackreferenceminisat_2.2.0,2479.58,ok
1dlx_c_iq60_a.cnf,1,MPhaseSAT64,1735.38,ok
1dlx_c_iq60_a.cnf,1,rcl_2011.04.01,5000,timeout
1dlx_c_iq60_a.cnf,1,RestartSAT_B95,3522.62,ok
1dlx_c_iq60_a.cnf,1,SAT09referencesolverprecosat_236,2445.96,ok
2dlx_ca_bp_f_liveness.cnf,1,glucose_2.0,5000,timeout
2dlx_ca_bp_f_liveness.cnf,1,glueminisat-2.2.5,5000,timeout
2dlx_ca_bp_f_liveness.cnf,1,lingeling-587f-4882048-110513,5000,timeout
2dlx_ca_bp_f_liveness.cnf,1,minisathackcir_minisat_2011.05.13_simp_,5000,timeout
2dlx_ca_bp_f_liveness.cnf,1,minisathackcontrasat_2011.03.02,5000,timeout
2dlx_ca_bp_f_liveness.cnf,1,minisathackEBMiniSAT_2011.03.02,5000,timeout
2dlx_ca_bp_f_liveness.cnf,1,minisathackLR_GL_SHR_2011.03.02,5000,timeout
2dlx_ca_bp_f_liveness.cnf,1,minisathackMiniSAT_2.2.0.agile.26,5000,timeout
2dlx_ca_bp_f_liveness.cnf,1,minisathackminisat_psm_2011.04.01,5000,timeout
2dlx_ca_bp_f_liveness.cnf,1,minisathackreferenceminisat_2.2.0,5000,timeout
2dlx_ca_bp_f_liveness.cnf,1,MPhaseSAT64,5000,timeout
2dlx_ca_bp_f_liveness.cnf,1,rcl_2011.04.01,5000,timeout
2dlx_ca_bp_f_liveness.cnf,1,RestartSAT_B95,5000,timeout
2dlx_ca_bp_f_liveness.cnf,1,SAT09referencesolverprecosat_236,5000,timeout
6pipe_6_oooshuffled-assat03-413.cnf,1,glucose_2.0,70.88,ok
6pipe_6_oooshuffled-assat03-413.cnf,1,glueminisat-2.2.5,16.29,ok
6pipe_6_oooshuffled-assat03-413.cnf,1,lingeling-587f-4882048-110513,29.69,ok
6pipe_6_oooshuffled-assat03-413.cnf,1,minisathackcir_minisat_2011.05.13_simp_,19.52,ok
6pipe_6_oooshuffled-assat03-413.cnf,1,minisathackcontrasat_2011.03.02,17.29,ok
6pipe_6_oooshuffled-assat03-413.cnf,1,minisathackEBMiniSAT_2011.03.02,48.01,ok
6pipe_6_oooshuffled-assat03-413.cnf,1,minisathackLR_GL_SHR_2011.03.02,15.80,ok
6pipe_6_oooshuffled-assat03-413.cnf,1,minisathackMiniSAT_2.2.0.agile.26,39.65,ok
6pipe_6_oooshuffled-assat03-413.cnf,1,minisathackminisat_psm_2011.04.01,49.33,ok
6pipe_6_oooshuffled-assat03-413.cnf,1,minisathackreferenceminisat_2.2.0,52.79,ok
6pipe_6_oooshuffled-assat03-413.cnf,1,MPhaseSAT64,80.85,ok
6pipe_6_oooshuffled-assat03-413.cnf,1,rcl_2011.04.01,264.84,ok
6pipe_6_oooshuffled-assat03-413.cnf,1,RestartSAT_B95,19.08,ok
6pipe_6_oooshuffled-assat03-413.cnf,1,SAT09referencesolverprecosat_236,32.44,ok
9dlx_vliw_at_b_iq6used-assat04-347.cnf,1,glucose_2.0,1054.32,ok
9dlx_vliw_at_b_iq6used-assat04-347.cnf,1,glueminisat-2.2.5,853.11,ok
9dlx_vliw_at_b_iq6used-assat04-347.cnf,1,lingeling-587f-4882048-110513,591.01,ok
9dlx_vliw_at_b_iq6used-assat04-347.cnf,1,minisathackcir_minisat_2011.05.13_simp_,2377.67,ok
9dlx_vliw_at_b_iq6used-assat04-347.cnf,1,minisathackcontrasat_2011.03.02,2486.67,ok
9dlx_vliw_at_b_iq6used-assat04-347.cnf,1,minisathackEBMiniSAT_2011.03.02,5000,timeout
9dlx_vliw_at_b_iq6used-assat04-347.cnf,1,minisathackLR_GL_SHR_2011.03.02,296.76,ok
9dlx_vliw_at_b_iq6used-assat04-347.cnf,1,minisathackMiniSAT_2.2.0.agile.26,5000,timeout
9dlx_vliw_at_b_iq6used-assat04-347.cnf,1,minisathackminisat_psm_2011.04.01,5000,timeout
9dlx_vliw_at_b_iq6used-assat04-347.cnf,1,minisathackreferenceminisat_2.2.0,5000,timeout
9dlx_vliw_at_b_iq6used-assat04-347.cnf,1,MPhaseSAT64,5000,timeout
9dlx_vliw_at_b_iq6used-assat04-347.cnf,1,rcl_2011.04.01,5000,timeout
9dlx_vliw_at_b_iq6used-assat04-347.cnf,1,RestartSAT_B95,5000,timeout
9dlx_vliw_at_b_iq6used-assat04-347.cnf,1,SAT09referencesolverprecosat_236,5000,timeout
9dlx_vliw_at_b_iq7.cnf,1,glucose_2.0,1694.39,ok
9dlx_vliw_at_b_iq7.cnf,1,glueminisat-2.2.5,939.59,ok
9dlx_vliw_at_b_iq7.cnf,1,lingeling-587f-4882048-110513,917.35,ok
9dlx_vliw_at_b_iq7.cnf,1,minisathackcir_minisat_2011.05.13_simp_,1904.12,ok
9dlx_vliw_at_b_iq7.cnf,1,minisathackcontrasat_2011.03.02,2212.24,ok
9dlx_vliw_at_b_iq7.cnf,1,minisathackEBMiniSAT_2011.03.02,5000,timeout
9dlx_vliw_at_b_iq7.cnf,1,minisathackLR_GL_SHR_2011.03.02,392.91,ok
9dlx_vliw_at_b_iq7.cnf,1,minisathackMiniSAT_2.2.0.agile.26,5000,timeout
9dlx_vliw_at_b_iq7.cnf,1,minisathackminisat_psm_2011.04.01,5000,timeout
9dlx_vliw_at_b_iq7.cnf,1,minisathackreferenceminisat_2.2.0,5000,timeout
9dlx_vliw_at_b_iq7.cnf,1,MPhaseSAT64,5000,timeout
9dlx_vliw_at_b_iq7.cnf,1,rcl_2011.04.01,5000,timeout
9dlx_vliw_at_b_iq7.cnf,1,RestartSAT_B95,5000,timeout
9dlx_vliw_at_b_iq7.cnf,1,SAT09referencesolverprecosat_236,4185.47,ok
9dlx_vliw_at_b_iq8used-assat04-718.cnf,1,glucose_2.0,1527.71,ok
