Instance,claspfolio
sat/CNP-5-1300.cnf,1.8100
sat/Cake_9_20.cnf,50000.0000
sat/cms-scheel-md5-families-r24-c5-p6-11-15-16-19.cnf,14.7900
sat/cms-scheel-md5-families-r24-c8-p0-3-5-6-14-16-18-19.cnf,180.9200
sat/TimetableCNFEncoding_2_UNKNOWN.cnf,50000.0000
sat/apn-sbox6-cut4-helpbox28.cnf,738.5500
sat/exams0.04_2017_9.cnf,671.6300
sat/udiv47prop.cnf,50000.0000
sat/TimetableCNFEncoding_17_UNKNOWN.cnf,148.2700
sat/CNP-5-600.cnf,12.3600
sat/20180322_164238439_p_cnf_320_1120.cnf,0.6100
sat/dist8.c.cnf,151.8600
sat/mchess_19.cnf,55.0000
sat/ex039_33.cnf,7.7000
sat/a_rphp056_05.cnf,50000.0000
sat/cms-scheel-md5-families-r24-c4-p1-3-4-16.cnf,100.0100
sat/dist6.c.cnf,152.8400
sat/queen8_12.col.12.cnf,0.0200
sat/C3-2-31.cnf,40.3900
sat/uniqinv25prop.cnf,478.1100
sat/gto_p50c311.cnf,50000.0000
sat/8-4-8.cnf,50000.0000
sat/satcoin-genesis-SAT-256.cnf,4.2300
sat/sdiv15prop.cnf,167.1400
sat/apn-sbox6-cut3-helpbox30.cnf,251.9800
sat/udiv35prop.cnf,259.0800
sat/course0.2_2018_3_5.cnf,103.7000
sat/ecarev-110-1031-23-40-1.cnf,241.4500
sat/apn-sbox6-cut5-helpbox28.cnf,667.1000
sat/Karatsuba6972593x13466917.cnf,30.3300
sat/apn-sbox6-cut3-helpbox26.cnf,571.1900
sat/sted1_0x1e3-100.cnf,353.0100
sat/udiv40prop.cnf,50000.0000
sat/cms-scheel-md4-families-r24-c5-p1-8-13-18-19.cnf,213.3600
sat/ecarev-110-4099-22-30-4.cnf,142.1100
sat/bz-X-4-7-6.cnf,50000.0000
sat/ex187_10.cnf,318.3400
sat/sdiv16prop.cnf,333.1900
sat/TimetableCNFEncoding_6_UNKNOWN.cnf,50000.0000
sat/satcoin-genesis-SAT-9.cnf,4.3200
sat/queen12_12.col.12.cnf,0.0400
sat/20180326_095805836_p_cnf_320_1120.cnf,12.9400
sat/20180322_164245263_p_cnf_320_1120.cnf,0.3800
sat/dist7.c.cnf,197.1900
sat/Problem14_label57_false-unreach-call.c.cnf,64.6300
sat/sted1_0x24204-350.cnf,50000.0000
sat/bx-d-4-7-6.cnf,1332.0200
sat/ex067_10.cnf,250.7000
sat/TimetableCNFEncoding_1_UNKNOWN.cnf,137.8100
sat/satcoin-genesis-SAT-1024.cnf,46.2700
sat/apn-sbox6-cut5-helpbox30.cnf,438.3600
sat/patat-08-comp-3.cnf,14.9600
sat/by-alt-5-7.cnf,293.4500
sat/courses0.2_2017_9.cnf,461.5100
sat/cannonball-opt-y.rules.4-10.cnf,50000.0000
sat/sted1_0x24204-330.cnf,230.2600
sat/gto_p50c307.cnf,50000.0000
sat/satcoin-genesis-SAT-4096.cnf,4.2500
sat/satcoin-genesis-SAT-16.cnf,4.2200
sat/20180322_164224543_p_cnf_320_1120.cnf,1.5900
sat/sted5_0x1e3-20.cnf,50000.0000
sat/Problem14_label55_true-unreach-call.c.cnf,22.6300
sat/8-5-6.cnf,50000.0000
sat/Nb44T6.cnf,829.6300
sat/prime_200560490131.cnf,97.9700
sat/sted1_0x0-420.cnf,50000.0000
sat/apn-sbox6-cut4-helpbox23.cnf,50000.0000
sat/factoring94418953x321534781.cnf,50000.0000
sat/satcoin-genesis-SAT-4.cnf,1.3700
sat/CNP-5-200.cnf,2.6500
sat/gto_p60c239.cnf,87.1100
sat/sted1_0x1e3-300.cnf,50000.0000
sat/20180322_164241842_p_cnf_320_1120.cnf,98.3000
sat/ex015_14.cnf,50000.0000
sat/quadratic_tight_error.c.cnf,166.6000
sat/Nb8T62.cnf,4.0700
sat/Nb8T60.cnf,60.7400
sat/CNP-5-1000.cnf,5.3500
sat/gto_p60c243.cnf,108.2800
sat/6-4-6.cnf,50000.0000
sat/gto_p60c234.cnf,99.4200
sat/CNP-5-0.cnf,103.8300
sat/apn-sbox6-cut4-helpbox30.cnf,12.5300
sat/sdiv17prop.cnf,50000.0000
sat/Nb42T6.cnf,742.1000
sat/gto_p50c314_1.cnf,50000.0000
sat/1mod8.rules.7-7.cnf,50000.0000
sat/CNP-5-800.cnf,9.9000
sat/sted5_0x0-50.cnf,291.2000
sat/a_rphp035_05.cnf,646.1900
sat/cms-scheel-md4-families-r24-c6-p1-9-13-16-18-19.cnf,168.9900
sat/20180322_164226661_p_cnf_320_1120.cnf,12.0800
sat/uniqinv47prop.cnf,50000.0000
sat/sqrt_ineq_3.c.cnf,4.6900
sat/20180326_095804936_p_cnf_320_1120.cnf,0.7500
sat/pals_lcr-var-start-time.5_true-unreach-call.ufo.UNBOUNDED.pals.c.cnf,104.7900
sat/queen14_14.col.14.cnf,50000.0000
sat/school1.col.14.cnf,0.9800
sat/queen8-8-9.cnf,2.5000
