Instance,claspfolio
sat/CNP-5-1300.cnf,24.0300
sat/Cake_9_20.cnf,50000.0000
sat/cms-scheel-md5-families-r24-c5-p6-11-15-16-19.cnf,42.7600
sat/cms-scheel-md5-families-r24-c8-p0-3-5-6-14-16-18-19.cnf,226.2200
sat/TimetableCNFEncoding_2_UNKNOWN.cnf,50000.0000
sat/apn-sbox6-cut4-helpbox28.cnf,2424.6100
sat/exams0.04_2017_9.cnf,50000.0000
sat/udiv47prop.cnf,50000.0000
sat/TimetableCNFEncoding_17_UNKNOWN.cnf,195.4900
sat/CNP-5-600.cnf,8.9400
sat/20180322_164238439_p_cnf_320_1120.cnf,0.0600
sat/dist8.c.cnf,120.5900
sat/mchess_19.cnf,0.0000
sat/ex039_33.cnf,29.3400
sat/a_rphp056_05.cnf,1164.0700
sat/cms-scheel-md5-families-r24-c4-p1-3-4-16.cnf,32.2600
sat/dist6.c.cnf,241.9600
sat/queen8_12.col.12.cnf,0.0200
sat/C3-2-31.cnf,46.6300
sat/uniqinv25prop.cnf,349.0800
sat/gto_p50c311.cnf,50000.0000
sat/8-4-8.cnf,50000.0000
sat/satcoin-genesis-SAT-256.cnf,5.3400
sat/sdiv15prop.cnf,156.4700
sat/apn-sbox6-cut3-helpbox30.cnf,380.6300
sat/udiv35prop.cnf,578.2300
sat/course0.2_2018_3_5.cnf,73.2500
sat/ecarev-110-1031-23-40-1.cnf,266.7200
sat/apn-sbox6-cut5-helpbox28.cnf,50000.0000
sat/Karatsuba6972593x13466917.cnf,76.5200
sat/apn-sbox6-cut3-helpbox26.cnf,621.3000
sat/sted1_0x1e3-100.cnf,264.3300
sat/udiv40prop.cnf,50000.0000
sat/cms-scheel-md4-families-r24-c5-p1-8-13-18-19.cnf,246.4800
sat/ecarev-110-4099-22-30-4.cnf,362.7300
sat/bz-X-4-7-6.cnf,1644.0900
sat/ex187_10.cnf,424.4800
sat/sdiv16prop.cnf,425.7400
sat/TimetableCNFEncoding_6_UNKNOWN.cnf,50000.0000
sat/satcoin-genesis-SAT-9.cnf,5.3000
sat/queen12_12.col.12.cnf,0.0400
sat/20180326_095805836_p_cnf_320_1120.cnf,4.4000
sat/20180322_164245263_p_cnf_320_1120.cnf,0.3300
sat/dist7.c.cnf,156.7200
sat/Problem14_label57_false-unreach-call.c.cnf,73.8900
sat/sted1_0x24204-350.cnf,50000.0000
sat/bx-d-4-7-6.cnf,50000.0000
sat/ex067_10.cnf,340.5600
sat/TimetableCNFEncoding_1_UNKNOWN.cnf,190.6500
sat/satcoin-genesis-SAT-1024.cnf,33.3300
sat/apn-sbox6-cut5-helpbox30.cnf,305.2800
sat/patat-08-comp-3.cnf,12.7600
sat/by-alt-5-7.cnf,311.0000
sat/courses0.2_2017_9.cnf,179.4000
sat/cannonball-opt-y.rules.4-10.cnf,50000.0000
sat/sted1_0x24204-330.cnf,212.2400
sat/gto_p50c307.cnf,50000.0000
sat/satcoin-genesis-SAT-4096.cnf,40.1100
sat/satcoin-genesis-SAT-16.cnf,5.1800
sat/20180322_164224543_p_cnf_320_1120.cnf,1.5400
sat/sted5_0x1e3-20.cnf,50000.0000
sat/Problem14_label55_true-unreach-call.c.cnf,70.0000
sat/8-5-6.cnf,50000.0000
sat/Nb44T6.cnf,625.8400
sat/prime_200560490131.cnf,144.0600
sat/sted1_0x0-420.cnf,50000.0000
sat/apn-sbox6-cut4-helpbox23.cnf,50000.0000
sat/factoring94418953x321534781.cnf,50000.0000
sat/satcoin-genesis-SAT-4.cnf,1.4000
sat/CNP-5-200.cnf,2.4900
sat/gto_p60c239.cnf,64.2400
sat/sted1_0x1e3-300.cnf,50000.0000
sat/20180322_164241842_p_cnf_320_1120.cnf,0.3000
sat/ex015_14.cnf,50000.0000
sat/quadratic_tight_error.c.cnf,200.4300
sat/Nb8T62.cnf,18.2900
sat/Nb8T60.cnf,7.6400
sat/CNP-5-1000.cnf,2.0200
sat/gto_p60c243.cnf,170.9400
sat/6-4-6.cnf,50000.0000
sat/gto_p60c234.cnf,113.2800
sat/CNP-5-0.cnf,5.6100
sat/apn-sbox6-cut4-helpbox30.cnf,207.4100
sat/sdiv17prop.cnf,1811.3200
sat/Nb42T6.cnf,944.1500
sat/gto_p50c314_1.cnf,50000.0000
sat/1mod8.rules.7-7.cnf,50000.0000
sat/CNP-5-800.cnf,9.6500
sat/sted5_0x0-50.cnf,128.2400
sat/a_rphp035_05.cnf,510.4200
sat/cms-scheel-md4-families-r24-c6-p1-9-13-16-18-19.cnf,143.2800
sat/20180322_164226661_p_cnf_320_1120.cnf,114.5200
sat/uniqinv47prop.cnf,50000.0000
sat/sqrt_ineq_3.c.cnf,3.4500
sat/20180326_095804936_p_cnf_320_1120.cnf,0.8100
sat/pals_lcr-var-start-time.5_true-unreach-call.ufo.UNBOUNDED.pals.c.cnf,193.2300
sat/queen14_14.col.14.cnf,50000.0000
sat/school1.col.14.cnf,36.5000
sat/queen8-8-9.cnf,1.8900
sat/sted1_0x24204-380.cnf,50000.0000
sat/e_rphp055_04.cnf,115.7100
sat/CNP-5-400.cnf,1.1300
sat/satcoin-genesis-SAT-64.cnf,5.2100
sat/Problem14_label19_true-unreach-call.c.cnf,36.3600
sat/sdiv20prop.cnf,50000.0000
sat/Karatsuba4477457x5308417.cnf,202.3300
sat/TimetableCNFEncoding_16_UNKNOWN.cnf,50000.0000
