Instance,claspfolio
sat/CNP-5-1300.cnf,5.5830
sat/Cake_9_20.cnf,50000.0000
sat/cms-scheel-md5-families-r24-c5-p6-11-15-16-19.cnf,589.5830
sat/cms-scheel-md5-families-r24-c8-p0-3-5-6-14-16-18-19.cnf,717.9390
sat/TimetableCNFEncoding_2_UNKNOWN.cnf,50000.0000
sat/apn-sbox6-cut4-helpbox28.cnf,872.6400
sat/exams0.04_2017_9.cnf,50000.0000
sat/udiv47prop.cnf,50000.0000
sat/TimetableCNFEncoding_17_UNKNOWN.cnf,50000.0000
sat/CNP-5-600.cnf,6.2630
sat/20180322_164238439_p_cnf_320_1120.cnf,4.0670
sat/dist8.c.cnf,583.6910
sat/mchess_19.cnf,0.1370
sat/ex039_33.cnf,28.3160
sat/a_rphp056_05.cnf,1115.6230
sat/cms-scheel-md5-families-r24-c4-p1-3-4-16.cnf,161.5450
sat/dist6.c.cnf,295.6810
sat/queen8_12.col.12.cnf,0.1700
sat/C3-2-31.cnf,116.9980
sat/uniqinv25prop.cnf,534.1640
sat/gto_p50c311.cnf,50000.0000
sat/8-4-8.cnf,50000.0000
sat/satcoin-genesis-SAT-256.cnf,41.4640
sat/sdiv15prop.cnf,705.3830
sat/apn-sbox6-cut3-helpbox30.cnf,446.5160
sat/udiv35prop.cnf,899.6250
sat/course0.2_2018_3_5.cnf,143.5580
sat/ecarev-110-1031-23-40-1.cnf,434.0590
sat/apn-sbox6-cut5-helpbox28.cnf,2609.2930
sat/Karatsuba6972593x13466917.cnf,193.0410
sat/apn-sbox6-cut3-helpbox26.cnf,50000.0000
sat/sted1_0x1e3-100.cnf,276.8000
sat/udiv40prop.cnf,2325.3470
sat/cms-scheel-md4-families-r24-c5-p1-8-13-18-19.cnf,663.8340
sat/ecarev-110-4099-22-30-4.cnf,952.8820
sat/bz-X-4-7-6.cnf,3796.9930
sat/ex187_10.cnf,829.8500
sat/sdiv16prop.cnf,449.5230
sat/TimetableCNFEncoding_6_UNKNOWN.cnf,50000.0000
sat/satcoin-genesis-SAT-9.cnf,41.8280
sat/queen12_12.col.12.cnf,0.1700
sat/20180326_095805836_p_cnf_320_1120.cnf,7.9360
sat/20180322_164245263_p_cnf_320_1120.cnf,34.3380
sat/dist7.c.cnf,592.7640
sat/Problem14_label57_false-unreach-call.c.cnf,121.1110
sat/sted1_0x24204-350.cnf,50000.0000
sat/bx-d-4-7-6.cnf,50000.0000
sat/ex067_10.cnf,747.6020
sat/TimetableCNFEncoding_1_UNKNOWN.cnf,50000.0000
sat/satcoin-genesis-SAT-1024.cnf,45.5720
sat/apn-sbox6-cut5-helpbox30.cnf,878.9320
sat/patat-08-comp-3.cnf,35.4640
sat/by-alt-5-7.cnf,129.4170
