Instance,claspfolio
sat/CNP-5-1300.cnf,24.9300
sat/Cake_9_20.cnf,50000.0000
sat/cms-scheel-md5-families-r24-c5-p6-11-15-16-19.cnf,91.7000
sat/cms-scheel-md5-families-r24-c8-p0-3-5-6-14-16-18-19.cnf,231.9700
sat/TimetableCNFEncoding_2_UNKNOWN.cnf,50000.0000
sat/apn-sbox6-cut4-helpbox28.cnf,50000.0000
sat/exams0.04_2017_9.cnf,50000.0000
sat/udiv47prop.cnf,50000.0000
sat/TimetableCNFEncoding_17_UNKNOWN.cnf,375.9400
sat/CNP-5-600.cnf,27.0900
sat/20180322_164238439_p_cnf_320_1120.cnf,0.0000
sat/dist8.c.cnf,282.7500
sat/mchess_19.cnf,0.1300
sat/ex039_33.cnf,5.6300
sat/a_rphp056_05.cnf,683.2200
sat/cms-scheel-md5-families-r24-c4-p1-3-4-16.cnf,45.8900
sat/dist6.c.cnf,204.0900
sat/queen8_12.col.12.cnf,2.0200
sat/C3-2-31.cnf,42.4700
sat/uniqinv25prop.cnf,511.5700
sat/gto_p50c311.cnf,50000.0000
sat/8-4-8.cnf,50000.0000
sat/satcoin-genesis-SAT-256.cnf,13.8600
sat/sdiv15prop.cnf,191.1300
sat/apn-sbox6-cut3-helpbox30.cnf,288.6000
sat/udiv35prop.cnf,331.5200
sat/course0.2_2018_3_5.cnf,171.0200
sat/ecarev-110-1031-23-40-1.cnf,372.1700
sat/apn-sbox6-cut5-helpbox28.cnf,680.7700
sat/Karatsuba6972593x13466917.cnf,30.9000
sat/apn-sbox6-cut3-helpbox26.cnf,460.6100
sat/sted1_0x1e3-100.cnf,189.6800
sat/udiv40prop.cnf,50000.0000
sat/cms-scheel-md4-families-r24-c5-p1-8-13-18-19.cnf,143.1500
sat/ecarev-110-4099-22-30-4.cnf,211.3800
sat/bz-X-4-7-6.cnf,1751.7100
sat/ex187_10.cnf,306.7400
sat/sdiv16prop.cnf,377.3100
sat/TimetableCNFEncoding_6_UNKNOWN.cnf,50000.0000
sat/satcoin-genesis-SAT-9.cnf,0.9400
sat/queen12_12.col.12.cnf,58.0400
sat/20180326_095805836_p_cnf_320_1120.cnf,4.3900
sat/20180322_164245263_p_cnf_320_1120.cnf,0.3800
sat/dist7.c.cnf,131.5700
sat/Problem14_label57_false-unreach-call.c.cnf,74.2600
sat/sted1_0x24204-350.cnf,50000.0000
sat/bx-d-4-7-6.cnf,84.8200
sat/ex067_10.cnf,763.1700
sat/TimetableCNFEncoding_1_UNKNOWN.cnf,366.3400
sat/satcoin-genesis-SAT-1024.cnf,80.2300
sat/apn-sbox6-cut5-helpbox30.cnf,190.8300
sat/patat-08-comp-3.cnf,17.5100
