@RELATION ALGORITHM_RUNS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE runtime NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
10tree1020p.wcnf,1,MaxHS,30.32,ok
10tree1020p.wcnf,1,maxino2018,13.21,ok
10tree1020p.wcnf,1,Open-WBO-g,3600,timeout
10tree1020p.wcnf,1,Open-WBO-ms,35.54,ok
10tree1020p.wcnf,1,Open-WBO-ms-pre,24.27,ok
10tree1020p.wcnf,1,QMaxSAT2018,37.46,ok
10tree1020p.wcnf,1,UWrMaxSat-1.0,31.52,ok
10tree115p.wcnf,1,MaxHS,6.69,ok
10tree115p.wcnf,1,maxino2018,3.88,ok
10tree115p.wcnf,1,Open-WBO-g,3.7,ok
10tree115p.wcnf,1,Open-WBO-ms,13.7,ok
10tree115p.wcnf,1,Open-WBO-ms-pre,11.53,ok
10tree115p.wcnf,1,QMaxSAT2018,11.15,ok
10tree115p.wcnf,1,UWrMaxSat-1.0,3.47,ok
10tree125p.wcnf,1,MaxHS,51.18,ok
10tree125p.wcnf,1,maxino2018,19.45,ok
10tree125p.wcnf,1,Open-WBO-g,34.08,ok
10tree125p.wcnf,1,Open-WBO-ms,57.86,ok
10tree125p.wcnf,1,Open-WBO-ms-pre,22.88,ok
10tree125p.wcnf,1,QMaxSAT2018,49.63,ok
10tree125p.wcnf,1,UWrMaxSat-1.0,118.1,ok
10tree315p.wcnf,1,MaxHS,15.65,ok
10tree315p.wcnf,1,maxino2018,4.96,ok
10tree315p.wcnf,1,Open-WBO-g,6.97,ok
10tree315p.wcnf,1,Open-WBO-ms,14.91,ok
10tree315p.wcnf,1,Open-WBO-ms-pre,0.01,ok
10tree315p.wcnf,1,QMaxSAT2018,11.27,ok
10tree315p.wcnf,1,UWrMaxSat-1.0,8.09,ok
10tree320p.wcnf,1,MaxHS,10.61,ok
10tree320p.wcnf,1,maxino2018,3.75,ok
10tree320p.wcnf,1,Open-WBO-g,6.71,ok
10tree320p.wcnf,1,Open-WBO-ms,17.93,ok
10tree320p.wcnf,1,Open-WBO-ms-pre,7.7,ok
10tree320p.wcnf,1,QMaxSAT2018,10.62,ok
10tree320p.wcnf,1,UWrMaxSat-1.0,1.94,ok
10tree425p.wcnf,1,MaxHS,44.37,ok
10tree425p.wcnf,1,maxino2018,22.02,ok
10tree425p.wcnf,1,Open-WBO-g,20.95,ok
10tree425p.wcnf,1,Open-WBO-ms,41.59,ok
10tree425p.wcnf,1,Open-WBO-ms-pre,27.97,ok
10tree425p.wcnf,1,QMaxSAT2018,41.98,ok
10tree425p.wcnf,1,UWrMaxSat-1.0,56.89,ok
10tree430p.wcnf,1,MaxHS,24.76,ok
10tree430p.wcnf,1,maxino2018,6.73,ok
10tree430p.wcnf,1,Open-WBO-g,36.01,ok
10tree430p.wcnf,1,Open-WBO-ms,78.56,ok
10tree430p.wcnf,1,Open-WBO-ms-pre,15.24,ok
10tree430p.wcnf,1,QMaxSAT2018,29.54,ok
10tree430p.wcnf,1,UWrMaxSat-1.0,4.24,ok
10tree730p.wcnf,1,MaxHS,108.4,ok
10tree730p.wcnf,1,maxino2018,66.67,ok
10tree730p.wcnf,1,Open-WBO-g,78.48,ok
10tree730p.wcnf,1,Open-WBO-ms,136.54,ok
10tree730p.wcnf,1,Open-WBO-ms-pre,62.8,ok
10tree730p.wcnf,1,QMaxSAT2018,89.08,ok
10tree730p.wcnf,1,UWrMaxSat-1.0,410.48,ok
10tree825p.wcnf,1,MaxHS,10.42,ok
10tree825p.wcnf,1,maxino2018,3.57,ok
10tree825p.wcnf,1,Open-WBO-g,14.61,ok
10tree825p.wcnf,1,Open-WBO-ms,33.15,ok
10tree825p.wcnf,1,Open-WBO-ms-pre,17.16,ok
